complaint_id,customer_id,tower_id,complaint_type,priority,status,created_at,description
COMP0009067,CUST00040465,TOWER00333,billing_issue,low,investigating,2026-02-13T15:41:25.316Z,Doloremque utor blandior teneo vorago vere.
COMP0009068,CUST00042962,TOWER00264,poor_voice_quality,medium,investigating,2025-12-27T08:03:25.573Z,Claro depraedor arcus adstringo clementia abbas balbus desino voluptatum.
COMP0009069,CUST00044809,TOWER00394,dropped_call,medium,open,2026-01-05T19:25:09.730Z,Molestias tui totus cernuus clamo vel confido infit advoco deorsum.
COMP0009070,CUST00011348,TOWER00077,dropped_call,low,closed,2026-02-13T23:09:24.293Z,Corpus calculus tum degero deprimo comes cuppedia corpus praesentium utilis.
COMP0009071,CUST00023155,TOWER00322,dropped_call,low,open,2025-10-07T00:01:07.681Z,Audax tantum conicio verus crepusculum tabgo.
COMP0009072,CUST00027936,TOWER00483,poor_voice_quality,high,open,2025-10-08T11:53:14.485Z,Arma cena curvo vehemens ipsam.
COMP0009073,CUST00014374,TOWER00331,service_outage,critical,open,2025-11-21T17:32:30.303Z,Amo adamo concido victoria verbera degero aduro venustas censura una.
COMP0009074,CUST00023543,TOWER00378,no_signal,high,investigating,2026-01-16T22:26:03.389Z,Porro sint arto confugo territo atavus inventore vulariter adopto.
COMP0009075,CUST00048785,TOWER00429,service_outage,medium,investigating,2025-10-19T14:22:08.866Z,Antepono stella tabesco vel veritas territo.
COMP0009076,CUST00043115,TOWER00454,dropped_call,low,open,2025-10-23T21:31:15.496Z,Corporis aequitas candidus pecto callide thermae.
COMP0009077,CUST00041729,TOWER00420,billing_issue,medium,open,2025-12-17T06:19:25.301Z,Deludo vilitas labore.
COMP0009078,CUST00027209,TOWER00252,dropped_call,low,investigating,2025-12-20T21:05:28.882Z,Testimonium abundans contabesco pecco vere cinis truculenter clam.
COMP0009079,CUST00021493,TOWER00280,no_signal,medium,closed,2026-01-24T00:41:39.766Z,Vociferor ustilo impedit cubicularis viriliter triumphus.
COMP0009080,CUST00000221,TOWER00066,billing_issue,high,closed,2026-02-13T21:46:03.257Z,Tantum totam antea eum solum ulterius vigilo viscus tabgo.
COMP0009081,CUST00007518,TOWER00408,no_signal,critical,investigating,2026-01-30T10:15:30.501Z,Stipes decipio civis delinquo claustrum sapiente occaecati congregatio.
COMP0009082,CUST00022493,TOWER00024,slow_data,low,investigating,2025-12-26T08:29:13.924Z,Comminor conspergo acer vergo summisse victoria.
COMP0009083,CUST00033626,TOWER00397,slow_data,high,investigating,2025-10-27T16:03:20.894Z,Labore aeternus umquam truculenter debilito curia eum spargo mollitia.
COMP0009084,CUST00033160,TOWER00262,billing_issue,high,open,2025-12-29T23:21:28.466Z,Voluptate urbs clam aestas currus.
COMP0009085,CUST00047249,TOWER00270,no_signal,critical,investigating,2026-02-14T15:07:27.191Z,Facilis aduro creo sodalitas.
COMP0009086,CUST00028964,TOWER00264,dropped_call,critical,closed,2026-01-07T22:54:09.208Z,Omnis ara victoria tabesco uberrime clementia amissio curto provident.
COMP0009087,CUST00022878,TOWER00076,dropped_call,medium,investigating,2026-01-30T17:27:29.994Z,Verecundia fugiat tripudio calco autus xiphias vulgivagus supplanto cubitum cognomen.
COMP0009088,CUST00022311,TOWER00336,poor_voice_quality,critical,investigating,2025-11-14T22:41:04.272Z,Aliquam denique consuasor cibo terreo.
COMP0009089,CUST00011866,TOWER00154,no_signal,medium,closed,2025-10-06T07:10:42.297Z,Arto aestivus turba derelinquo statim viridis artificiose concido.
COMP0009090,CUST00034519,TOWER00239,billing_issue,low,resolved,2025-11-02T17:20:45.618Z,Torqueo suadeo adamo currus fuga aliquam patria amaritudo.
COMP0009091,CUST00040238,TOWER00323,no_signal,critical,closed,2025-11-17T17:26:11.990Z,Curto verus studio volup aranea angulus deorsum est suspendo.
COMP0009092,CUST00046935,TOWER00051,service_outage,low,closed,2025-11-19T12:48:51.910Z,Magni succurro curvo coerceo audacia currus appello expedita aiunt quia.
COMP0009093,CUST00040094,TOWER00245,no_signal,high,closed,2026-02-03T13:16:45.915Z,Clamo accedo patrocinor convoco compello nesciunt inflammatio curvo repudiandae.
COMP0009094,CUST00009188,TOWER00368,no_signal,low,closed,2025-11-09T01:02:56.125Z,Valde bos celebrer theologus desipio volup certe.
COMP0009095,CUST00024033,TOWER00352,poor_voice_quality,low,open,2026-01-22T23:08:43.778Z,Succedo tunc dedico angelus odio minus.
COMP0009096,CUST00006745,TOWER00143,dropped_call,critical,closed,2026-01-12T21:36:57.917Z,Carcer amicitia valeo.
COMP0009097,CUST00006650,TOWER00136,billing_issue,low,resolved,2026-01-03T15:05:14.962Z,Depopulo tubineus at verus tempus decerno.
COMP0009098,CUST00040328,TOWER00055,service_outage,high,open,2025-11-21T12:38:41.517Z,Subnecto argentum decretum.
COMP0009099,CUST00043605,TOWER00026,poor_voice_quality,high,closed,2026-01-24T19:22:44.075Z,Repudiandae voco alii adulatio deprimo argentum tolero.
COMP0009100,CUST00026374,TOWER00084,service_outage,critical,resolved,2026-02-09T22:42:33.363Z,Praesentium amo conitor trado voluptatem ago concido talis.
COMP0009101,CUST00031350,TOWER00226,slow_data,low,investigating,2026-01-17T07:08:57.159Z,Infit curatio attonbitus verbera trepide rerum verecundia.
COMP0009102,CUST00026888,TOWER00338,poor_voice_quality,critical,closed,2025-10-05T13:09:26.831Z,Suscipio vobis civis pecto cum cohors arca abduco venustas cernuus.
COMP0009103,CUST00034477,TOWER00153,poor_voice_quality,high,closed,2025-11-29T01:08:46.591Z,Cotidie suggero comburo sono acies basium tolero alo.
COMP0009104,CUST00039778,TOWER00004,slow_data,low,resolved,2026-01-25T04:24:01.605Z,Ocer nostrum fugit deprimo cado modi corpus aperiam expedita strues.
COMP0009105,CUST00016880,TOWER00351,dropped_call,medium,investigating,2025-11-15T02:53:51.513Z,Cras ago vallum communis minus.
COMP0009106,CUST00013140,TOWER00382,poor_voice_quality,medium,investigating,2026-01-12T23:11:27.458Z,Terreo catena surculus avarus unus.
COMP0009107,CUST00010566,TOWER00350,billing_issue,high,closed,2026-01-20T12:42:13.574Z,Terebro in utor peior verumtamen desidero torrens eaque reprehenderit.
COMP0009108,CUST00035798,TOWER00448,billing_issue,medium,open,2026-01-15T17:40:11.850Z,Cometes admiratio laudantium atqui spoliatio.
COMP0009109,CUST00010390,TOWER00316,no_signal,medium,investigating,2026-01-27T03:37:45.518Z,Architecto acceptus corona aduro vociferor.
COMP0009110,CUST00004169,TOWER00080,service_outage,critical,investigating,2025-11-21T01:46:10.619Z,Advenio explicabo vir tricesimus.
COMP0009111,CUST00041709,TOWER00398,slow_data,high,closed,2025-11-17T17:13:02.397Z,Vehemens aestas cetera cetera cultellus corrigo comptus beatae.
COMP0009112,CUST00040384,TOWER00229,poor_voice_quality,critical,investigating,2025-10-21T04:43:37.107Z,Acsi vociferor solium uter modi.
COMP0009113,CUST00019951,TOWER00200,slow_data,low,resolved,2025-12-07T19:56:12.093Z,Pariatur temporibus deficio.
COMP0009114,CUST00010621,TOWER00069,billing_issue,medium,resolved,2026-01-02T03:13:32.193Z,Abbas abscido tredecim paulatim brevis brevis defessus vox denuncio cibus.
COMP0009115,CUST00032834,TOWER00339,poor_voice_quality,high,open,2025-12-25T18:09:59.134Z,Alveus toties turpis adeptio appono.
COMP0009116,CUST00013194,TOWER00009,service_outage,high,resolved,2025-11-27T09:28:58.566Z,Arbustum stultus clam concido termes titulus verus officiis.
COMP0009117,CUST00019468,TOWER00101,poor_voice_quality,low,investigating,2026-02-03T16:31:00.110Z,Verto voluptatem maiores dolorum triduana tres cupressus dapifer.
COMP0009118,CUST00031904,TOWER00384,slow_data,low,investigating,2025-10-28T11:12:31.114Z,Bardus quasi subito delibero.
COMP0009119,CUST00007624,TOWER00033,dropped_call,medium,open,2026-01-19T04:26:56.046Z,Accusantium capillus clam inflammatio tabgo curatio templum subseco vomer carmen.
COMP0009120,CUST00043280,TOWER00060,service_outage,low,open,2025-10-14T06:53:24.399Z,Incidunt clementia verbum thalassinus.
COMP0009121,CUST00039948,TOWER00029,poor_voice_quality,medium,investigating,2025-10-07T17:04:05.244Z,Suffoco dolore deleniti tot tunc vulgaris.
COMP0009122,CUST00031229,TOWER00181,no_signal,low,resolved,2026-01-30T17:36:23.827Z,Alter at decor acervus.
COMP0009123,CUST00041941,TOWER00102,billing_issue,high,closed,2025-11-26T14:56:54.119Z,Pauci curvo assentator alter aeger candidus sunt tenetur.
COMP0009124,CUST00020349,TOWER00435,slow_data,low,resolved,2025-12-12T00:04:42.979Z,Despecto tantum decet tenetur architecto ultio theca.
COMP0009125,CUST00005477,TOWER00052,poor_voice_quality,medium,resolved,2025-11-17T05:52:03.649Z,Torrens tyrannus corrupti cito.
COMP0009126,CUST00000365,TOWER00021,slow_data,high,investigating,2025-12-07T00:50:00.910Z,Animi vix quia bibo talis necessitatibus curia veritas.
COMP0009127,CUST00009017,TOWER00364,slow_data,high,open,2025-11-12T15:19:21.547Z,Totam apostolus ver verecundia.
COMP0009128,CUST00018537,TOWER00443,dropped_call,medium,resolved,2026-01-26T11:09:16.155Z,Inflammatio verbera clam adfero arbitro ulciscor natus.
COMP0009129,CUST00042363,TOWER00173,slow_data,critical,open,2026-01-18T23:43:12.029Z,Delectatio tertius aetas velit cunae adsum umerus subiungo.
COMP0009130,CUST00017018,TOWER00186,service_outage,low,investigating,2025-12-30T12:03:11.921Z,Coruscus abeo blandior depromo.
COMP0009131,CUST00045626,TOWER00339,poor_voice_quality,medium,open,2026-01-14T08:12:14.141Z,Acceptus vicissitudo pecus.
COMP0009132,CUST00005096,TOWER00353,dropped_call,low,investigating,2026-01-21T14:10:23.284Z,Armarium amplus corroboro quo thorax.
COMP0009133,CUST00048312,TOWER00035,slow_data,low,resolved,2026-01-22T17:19:58.226Z,Ullam angustus adflicto tenax.
COMP0009134,CUST00024732,TOWER00165,billing_issue,critical,closed,2026-02-12T21:26:36.258Z,Centum decipio ratione solvo catena tonsor.
COMP0009135,CUST00049376,TOWER00221,slow_data,low,investigating,2025-11-06T18:11:25.257Z,Enim cimentarius sponte tertius.
COMP0009136,CUST00017942,TOWER00030,dropped_call,low,investigating,2025-11-22T23:11:26.083Z,Verto vigor solutio astrum textus contego cubo accedo aer.
COMP0009137,CUST00044400,TOWER00257,billing_issue,critical,closed,2026-01-06T18:39:50.530Z,Stultus catena cena tandem vergo vinco asper.
COMP0009138,CUST00027152,TOWER00033,service_outage,medium,closed,2025-10-02T03:20:50.595Z,Aduro sortitus sto paens apparatus supellex socius.
COMP0009139,CUST00027466,TOWER00327,billing_issue,low,resolved,2025-11-18T19:44:16.009Z,Vesper vinum calculus appositus administratio ex inflammatio acervus vado valens.
COMP0009140,CUST00005873,TOWER00110,service_outage,medium,resolved,2026-02-07T07:30:06.749Z,Claudeo carcer ipsa alter adhaero victus tantillus coniecto acquiro veritatis.
COMP0009141,CUST00047187,TOWER00034,service_outage,critical,investigating,2025-12-05T18:44:32.938Z,Adsum adinventitias tres.
COMP0009142,CUST00042183,TOWER00160,dropped_call,medium,resolved,2025-10-15T17:19:04.076Z,Cohaero depopulo et nobis autus clamo.
COMP0009143,CUST00047549,TOWER00299,no_signal,low,resolved,2025-12-17T21:15:19.987Z,Currus sol brevis vir vigilo utique bellum.
COMP0009144,CUST00000711,TOWER00146,billing_issue,low,open,2025-12-27T03:31:52.103Z,Talus absens allatus adstringo odio curriculum.
COMP0009145,CUST00033714,TOWER00199,service_outage,low,closed,2025-11-01T07:40:08.538Z,Suppono adopto adsidue infit quaerat crebro sequi desipio.
COMP0009146,CUST00021044,TOWER00190,billing_issue,low,investigating,2026-01-20T10:49:07.813Z,Tactus bellicus uterque amor colligo commodi fugit appono comptus teneo.
COMP0009147,CUST00038093,TOWER00081,service_outage,medium,open,2026-01-06T09:41:15.638Z,Brevis aperte admoneo angelus.
COMP0009148,CUST00047857,TOWER00182,service_outage,medium,open,2025-11-12T21:13:57.169Z,Fugit creber votum iste acquiro tego quibusdam cupiditas.
COMP0009149,CUST00006179,TOWER00213,poor_voice_quality,medium,open,2026-01-08T17:59:33.904Z,Bonus terga quis caute urbs.
COMP0009150,CUST00037952,TOWER00015,slow_data,low,open,2025-10-03T16:08:29.426Z,Carmen advenio solitudo blandior annus utor votum argumentum verbum tamdiu.
COMP0009151,CUST00048999,TOWER00232,poor_voice_quality,medium,open,2025-12-03T22:44:48.863Z,Traho turpis bibo architecto ut tum vinitor aduro.
COMP0009152,CUST00030411,TOWER00084,service_outage,low,resolved,2025-10-10T21:32:52.754Z,Vesco supplanto creptio.
COMP0009153,CUST00026789,TOWER00465,slow_data,medium,resolved,2025-10-06T08:49:08.569Z,Depereo tribuo deprecator culpa.
COMP0009154,CUST00022277,TOWER00394,poor_voice_quality,medium,open,2026-02-07T12:17:27.400Z,Carbo curis nemo.
COMP0009155,CUST00024205,TOWER00465,dropped_call,high,resolved,2025-11-30T04:38:37.652Z,Tactus vito clamo coma quisquam.
COMP0009156,CUST00004080,TOWER00220,poor_voice_quality,low,open,2025-11-09T08:01:07.251Z,Ara vilicus vix adficio contra.
COMP0009157,CUST00000217,TOWER00102,service_outage,high,investigating,2026-01-22T22:16:05.075Z,Confido amplexus culpo candidus confero demulceo abundans bonus praesentium degero.
COMP0009158,CUST00006594,TOWER00138,poor_voice_quality,high,investigating,2025-11-29T05:13:00.806Z,Coepi aeger apparatus via tabesco aut cupressus crux dicta coniuratio.
COMP0009159,CUST00010004,TOWER00057,poor_voice_quality,low,resolved,2026-01-15T08:21:00.673Z,Speciosus caritas eligendi patruus.
COMP0009160,CUST00006949,TOWER00350,poor_voice_quality,medium,investigating,2025-12-30T16:06:22.606Z,Curvo avaritia vis.
COMP0009161,CUST00004059,TOWER00061,service_outage,low,resolved,2026-02-11T15:46:41.300Z,At ut abduco unus validus adeptio bardus auxilium quae enim.
COMP0009162,CUST00048702,TOWER00412,slow_data,critical,resolved,2026-01-12T05:54:28.692Z,Concido truculenter veritatis supra admitto calculus minus arbustum sono.
COMP0009163,CUST00021905,TOWER00387,poor_voice_quality,critical,open,2026-01-24T20:24:50.223Z,Cometes delinquo vulgus vester ex voveo tunc.
COMP0009164,CUST00008858,TOWER00339,no_signal,critical,closed,2026-01-10T17:54:30.107Z,Vigor consuasor contabesco civis claustrum volutabrum cui talio degenero inflammatio.
COMP0009165,CUST00023054,TOWER00102,billing_issue,medium,investigating,2025-11-14T13:53:00.656Z,Coadunatio vulgivagus praesentium cresco.
COMP0009166,CUST00037671,TOWER00486,service_outage,critical,closed,2025-11-13T08:41:28.734Z,Possimus pauper depopulo cometes theca.
COMP0009167,CUST00001491,TOWER00093,no_signal,low,investigating,2025-10-24T07:08:33.274Z,Acerbitas vos super cognatus ipsa deputo incidunt crux.
COMP0009168,CUST00034977,TOWER00422,service_outage,medium,open,2025-10-21T07:03:16.288Z,Sui statua synagoga copiose vigilo supra odio antiquus creber atqui.
COMP0009169,CUST00011201,TOWER00041,slow_data,low,closed,2025-12-16T13:15:24.951Z,Atrocitas voluptatem voluptates aegrus.
COMP0009170,CUST00040701,TOWER00213,billing_issue,low,investigating,2026-01-06T07:22:35.709Z,Culpa stabilis reiciendis arto.
COMP0009171,CUST00041703,TOWER00022,dropped_call,high,investigating,2025-10-20T12:18:54.730Z,Condico somniculosus magni qui blanditiis verbera viduo laboriosam pauci.
COMP0009172,CUST00025917,TOWER00431,service_outage,medium,closed,2026-01-06T14:20:25.999Z,Denuncio spectaculum summopere communis vulticulus.
COMP0009173,CUST00032195,TOWER00223,slow_data,high,open,2026-02-05T11:34:57.620Z,Unus nemo villa consequuntur.
COMP0009174,CUST00034167,TOWER00194,no_signal,medium,closed,2026-02-08T07:04:30.523Z,At coepi acsi aedificium color cometes.
COMP0009175,CUST00014351,TOWER00185,dropped_call,low,investigating,2025-11-30T08:44:00.467Z,Cursim umquam aperiam ceno esse civis traho dolore una basium.
COMP0009176,CUST00034105,TOWER00427,service_outage,low,open,2025-10-29T21:02:57.520Z,Tantum adhaero sulum copiose cernuus iste aeternus ex.
COMP0009177,CUST00011780,TOWER00342,slow_data,high,closed,2025-11-18T15:59:40.684Z,Animadverto vulnero cupio vos.
COMP0009178,CUST00022608,TOWER00104,poor_voice_quality,medium,open,2026-01-28T18:38:06.659Z,Delinquo consequuntur arto terror.
COMP0009179,CUST00028259,TOWER00167,service_outage,medium,investigating,2026-01-14T12:01:01.780Z,Ventito admiratio adfectus talis velum clarus alter complectus cenaculum.
COMP0009180,CUST00017160,TOWER00050,service_outage,high,closed,2025-12-11T16:37:59.358Z,Derideo depulso adimpleo adimpleo arcus quas.
COMP0009181,CUST00012143,TOWER00338,dropped_call,medium,resolved,2025-12-04T07:55:11.019Z,Arcesso clarus sapiente vacuus viduo at pecto.
COMP0009182,CUST00003567,TOWER00111,billing_issue,medium,closed,2025-11-12T22:37:15.790Z,Sopor laborum centum contabesco appono beatae currus.
COMP0009183,CUST00005130,TOWER00099,service_outage,critical,investigating,2025-10-18T08:33:09.072Z,Ducimus demulceo porro aegrotatio.
COMP0009184,CUST00033858,TOWER00034,service_outage,high,closed,2025-12-14T19:10:12.020Z,Vado casus vos curatio temporibus dens utrimque aestus substantia amicitia.
COMP0009185,CUST00007667,TOWER00441,dropped_call,high,investigating,2026-02-12T08:44:52.610Z,Eveniet adeptio thalassinus beneficium numquam tutamen spes vorago desino.
COMP0009186,CUST00040836,TOWER00227,poor_voice_quality,high,closed,2026-01-24T20:27:43.353Z,Acies approbo confido adsidue suppono celebrer conturbo tolero.
COMP0009187,CUST00045304,TOWER00467,no_signal,medium,open,2025-10-26T18:31:45.145Z,Pecus caelum aut suus ustilo timidus antea corona volva.
COMP0009188,CUST00026729,TOWER00327,billing_issue,low,resolved,2025-10-22T00:07:58.047Z,Bardus creptio truculenter ea utilis solitudo enim currus amitto.
COMP0009189,CUST00020715,TOWER00347,dropped_call,low,closed,2025-10-08T11:02:16.898Z,Unde sum curto despecto solum.
COMP0009190,CUST00018849,TOWER00118,slow_data,critical,open,2025-10-25T16:25:23.056Z,Summopere sum non abscido via vulgivagus optio thorax.
COMP0009191,CUST00012160,TOWER00077,no_signal,medium,investigating,2026-02-07T21:05:52.290Z,Audio confero demonstro aptus.
COMP0009192,CUST00008376,TOWER00213,service_outage,low,resolved,2025-10-16T04:03:06.123Z,Spero admitto statim a deleo civis atavus viriliter.
COMP0009193,CUST00017332,TOWER00271,no_signal,critical,open,2026-02-12T02:37:47.096Z,Volva adinventitias volubilis absorbeo cetera caritas despecto coruscus.
COMP0009194,CUST00034028,TOWER00276,slow_data,low,closed,2026-01-15T23:12:00.865Z,Magni conatus aestas suppono dolores atrox sponte.
COMP0009195,CUST00032012,TOWER00123,slow_data,critical,resolved,2025-12-09T18:56:42.554Z,Antea conor damnatio porro creptio vestrum advenio necessitatibus testimonium.
COMP0009196,CUST00032471,TOWER00405,dropped_call,medium,closed,2025-12-13T00:32:01.274Z,Corona tego argentum contigo voluptas consequatur amicitia voluptatum cunabula.
