record_id,tower_id,timestamp,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,condition
WX004458,TOWER00154,2025-11-05T22:03:51.183Z,15.7,79,16.3,6.2,fog
WX004459,TOWER00099,2025-10-23T04:23:40.485Z,13.3,38,59.2,6.9,cloudy
WX004460,TOWER00191,2025-11-23T10:03:01.077Z,13.6,80,47.7,1.7,storm
WX004461,TOWER00332,2026-01-01T00:00:50.896Z,15.4,50,12.2,32.1,rain
WX004462,TOWER00122,2026-01-07T12:16:10.776Z,-1.5,37,51.5,22.5,storm
WX004463,TOWER00392,2025-11-06T06:52:40.600Z,34.1,61,54,38.8,cloudy
WX004464,TOWER00295,2025-12-24T06:51:56.508Z,16.1,22,42,23,rain
WX004465,TOWER00145,2025-12-22T03:28:51.061Z,-2,34,52.5,20.4,clear
WX004466,TOWER00272,2025-10-29T17:50:04.715Z,36.8,94,8.9,33,storm
WX004467,TOWER00146,2025-12-23T13:37:26.657Z,0.6,40,43.3,26.1,storm
WX004468,TOWER00144,2026-01-09T18:14:04.539Z,29.3,93,52.9,6.7,snow
WX004469,TOWER00163,2025-12-20T17:39:34.428Z,32.8,63,7.7,41.6,cloudy
WX004470,TOWER00261,2026-02-08T21:20:16.329Z,3.2,29,52.4,12.1,snow
WX004471,TOWER00087,2025-11-01T09:36:43.581Z,5.1,54,16.6,17.9,snow
WX004472,TOWER00192,2025-10-28T13:16:54.603Z,-0.3,77,25.3,42.8,rain
WX004473,TOWER00496,2025-11-01T14:57:16.072Z,4.8,87,19.8,34.1,rain
WX004474,TOWER00175,2025-11-28T03:13:00.406Z,27.6,96,29.8,40.4,fog
WX004475,TOWER00404,2025-10-04T20:25:27.910Z,10.8,67,42.7,32.9,clear
WX004476,TOWER00161,2026-01-17T19:22:37.749Z,21.5,63,56.6,43.2,fog
WX004477,TOWER00287,2025-12-15T00:45:45.353Z,16.2,34,13.1,31.1,rain
WX004478,TOWER00444,2025-11-10T01:03:29.063Z,6.8,86,35.4,6.3,storm
WX004479,TOWER00373,2025-10-23T14:11:58.609Z,28.4,23,36.9,36.9,cloudy
WX004480,TOWER00277,2025-12-07T23:13:39.488Z,-8.1,77,8.1,22.3,cloudy
WX004481,TOWER00250,2025-12-28T07:32:55.522Z,-5.3,45,20.5,39.1,cloudy
WX004482,TOWER00184,2026-01-08T04:19:17.703Z,5.8,98,13.5,24.5,cloudy
WX004483,TOWER00074,2025-12-29T15:25:13.883Z,26.1,29,38.3,48.3,fog
WX004484,TOWER00168,2025-11-25T11:01:19.094Z,11.4,22,10.2,46.4,rain
WX004485,TOWER00381,2025-12-17T21:26:33.594Z,2.5,79,18.6,38.9,clear
WX004486,TOWER00346,2025-11-10T16:32:46.500Z,24.8,20,34.1,13.3,snow
WX004487,TOWER00097,2025-11-04T18:13:11.965Z,38.5,79,23.5,46.6,storm
WX004488,TOWER00083,2025-12-03T17:24:45.365Z,8.1,43,31.9,43.6,snow
WX004489,TOWER00471,2026-01-26T15:39:36.264Z,-4,82,32.4,40.1,cloudy
WX004490,TOWER00093,2025-11-01T13:56:20.581Z,36.1,49,17.4,46.7,rain
WX004491,TOWER00224,2026-01-04T01:17:39.818Z,22.2,32,54.5,46.9,storm
WX004492,TOWER00264,2026-01-09T12:16:43.687Z,11.4,57,37.3,18.9,cloudy
WX004493,TOWER00292,2025-11-20T02:35:08.143Z,-4.1,62,34.9,36.2,cloudy
WX004494,TOWER00469,2025-10-21T03:13:46.342Z,-8.8,62,22.4,32.4,fog
WX004495,TOWER00237,2025-10-13T14:51:24.477Z,34.9,76,44.9,34.2,snow
WX004496,TOWER00488,2026-01-19T21:03:12.505Z,25.9,100,59.5,8.6,rain
WX004497,TOWER00354,2025-11-10T05:38:06.707Z,3,55,29.3,47.5,cloudy
WX004498,TOWER00127,2025-11-15T15:00:55.638Z,23,23,32.4,21.5,rain
WX004499,TOWER00237,2026-02-13T12:53:49.852Z,4.4,52,33.7,49,rain
WX004500,TOWER00310,2025-12-02T15:42:28.814Z,1.9,42,42.3,5.8,rain
WX004501,TOWER00260,2025-11-09T14:30:04.662Z,5.7,88,11.8,8.5,clear
WX004502,TOWER00442,2025-10-08T06:22:16.991Z,31.5,80,58.6,25.9,storm
WX004503,TOWER00149,2026-01-31T11:15:57.105Z,13.9,46,1.3,28.3,cloudy
WX004504,TOWER00429,2026-01-02T11:50:34.727Z,26.6,33,16.8,23.5,clear
WX004505,TOWER00491,2025-10-10T20:36:54.384Z,19,23,27.8,40.4,rain
WX004506,TOWER00038,2025-11-05T10:19:04.594Z,3.2,33,20.7,48.1,fog
WX004507,TOWER00171,2026-02-12T21:11:21.460Z,6.6,26,23.1,37.7,storm
WX004508,TOWER00368,2026-02-10T13:49:30.593Z,12.4,100,10.3,29.6,cloudy
WX004509,TOWER00259,2025-12-14T01:01:18.022Z,27.5,51,29,11.2,snow
WX004510,TOWER00473,2025-12-02T21:53:00.248Z,40,25,52.9,0.3,storm
WX004511,TOWER00408,2026-01-12T05:45:57.443Z,17.7,94,10.9,3,snow
WX004512,TOWER00069,2026-02-07T21:57:31.622Z,-3.6,34,51.5,18.1,snow
WX004513,TOWER00143,2026-01-11T06:00:39.381Z,-8.2,63,39.3,8.3,storm
WX004514,TOWER00333,2025-11-06T13:22:53.872Z,-0.9,70,33.9,22,clear
WX004515,TOWER00157,2025-11-05T03:47:30.128Z,-2.2,75,12.7,43.2,snow
WX004516,TOWER00005,2025-10-17T03:36:15.600Z,5.7,95,52,37.2,storm
WX004517,TOWER00263,2025-12-10T23:37:12.782Z,17.3,34,5.4,28.4,cloudy
WX004518,TOWER00391,2025-11-16T09:54:03.136Z,-7.8,75,12.6,24.2,snow
WX004519,TOWER00465,2026-02-02T03:00:44.688Z,1.5,67,9.9,25.9,clear
WX004520,TOWER00301,2025-10-23T16:21:16.148Z,33.4,31,13.1,10.4,storm
WX004521,TOWER00003,2025-11-05T20:06:47.693Z,2.2,84,5.4,12.5,storm
WX004522,TOWER00316,2026-01-21T07:11:37.976Z,6.1,52,14.8,47.3,clear
WX004523,TOWER00162,2025-12-07T02:43:32.492Z,27.9,38,6.8,36.1,storm
WX004524,TOWER00037,2025-10-05T15:13:51.934Z,-7,90,30.2,26.6,snow
WX004525,TOWER00196,2026-02-05T18:37:52.820Z,21.6,39,25.6,45,clear
WX004526,TOWER00300,2025-11-22T09:31:13.620Z,20.4,52,7.8,18.3,cloudy
WX004527,TOWER00324,2025-12-09T10:31:40.555Z,21.3,58,14.3,37.2,clear
WX004528,TOWER00454,2025-10-27T06:21:09.301Z,39,87,22.6,20.4,rain
WX004529,TOWER00258,2025-11-18T01:50:18.665Z,37.4,70,11.7,30,clear
WX004530,TOWER00306,2025-11-13T03:36:53.413Z,10.9,33,54.6,9,storm
WX004531,TOWER00432,2026-02-07T20:21:01.640Z,28.5,89,47.8,39.3,fog
WX004532,TOWER00429,2026-01-17T22:52:53.467Z,5.2,67,40.6,33.4,cloudy
WX004533,TOWER00432,2026-02-03T10:38:11.007Z,28.2,61,60,32.4,rain
WX004534,TOWER00294,2026-01-18T04:21:49.233Z,-7.9,78,44.2,29.3,fog
WX004535,TOWER00499,2025-11-18T04:48:02.832Z,5.3,30,54.4,6.6,storm
WX004536,TOWER00231,2026-01-25T03:45:05.688Z,6.8,34,31.4,42.4,fog
WX004537,TOWER00406,2026-01-30T09:34:55.854Z,7.7,54,28.5,21.2,fog
WX004538,TOWER00273,2026-01-01T21:05:44.158Z,21.1,44,22.8,9.6,cloudy
WX004539,TOWER00002,2025-11-30T05:06:28.627Z,26.4,31,8.5,35,fog
WX004540,TOWER00024,2026-02-05T22:11:57.208Z,-8.3,51,21.9,19.6,storm
WX004541,TOWER00079,2025-12-30T17:29:38.036Z,31.1,100,7.9,37.6,storm
WX004542,TOWER00490,2026-02-10T17:10:59.687Z,18.5,32,39.9,5.2,storm
WX004543,TOWER00446,2026-01-09T06:24:18.585Z,31.3,59,52.8,47.5,snow
WX004544,TOWER00312,2026-01-17T12:23:26.698Z,-9.9,52,34,41.7,snow
WX004545,TOWER00155,2025-12-01T21:49:38.031Z,16.3,78,48.9,19.4,fog
WX004546,TOWER00245,2025-12-28T17:14:31.195Z,29.7,63,39.6,43.8,cloudy
WX004547,TOWER00072,2025-10-09T16:43:28.443Z,36.4,86,58.8,39.7,snow
WX004548,TOWER00490,2025-12-17T03:48:41.207Z,1.5,76,57.2,49,snow
WX004549,TOWER00484,2025-10-03T08:54:34.845Z,-6.5,83,27.9,10.2,snow
WX004550,TOWER00151,2025-12-16T08:42:36.131Z,31.9,30,3.9,10.1,cloudy
WX004551,TOWER00296,2026-01-16T22:10:54.120Z,17.8,23,6.3,32.6,snow
WX004552,TOWER00481,2025-11-13T00:29:31.345Z,24,56,6.9,24.7,rain
WX004553,TOWER00026,2025-11-14T19:11:04.607Z,-7.7,93,6,47.8,cloudy
WX004554,TOWER00050,2026-01-18T15:54:38.789Z,38.3,97,12.6,9.4,clear
WX004555,TOWER00222,2025-11-02T08:02:19.001Z,6.4,80,53,48.6,fog
WX004556,TOWER00138,2026-01-10T02:39:17.156Z,31.9,21,8.2,12,rain
WX004557,TOWER00309,2025-10-22T19:01:46.279Z,-9.7,52,35.2,22.1,fog
WX004558,TOWER00302,2025-11-24T05:06:20.865Z,-3,80,59.8,46,clear
WX004559,TOWER00278,2026-01-06T12:26:09.432Z,-6.1,79,57.7,48.1,clear
WX004560,TOWER00334,2026-01-25T22:47:44.310Z,12.4,36,26.4,13.8,fog
WX004561,TOWER00128,2026-01-24T02:16:16.324Z,38.3,46,50.4,39.5,cloudy
WX004562,TOWER00060,2025-10-12T11:16:43.474Z,-8.5,86,1.9,29.2,snow
WX004563,TOWER00396,2026-02-07T07:06:13.882Z,9.8,44,29.7,21.6,storm
WX004564,TOWER00327,2026-02-11T18:30:20.175Z,27,79,17.4,11.8,rain
WX004565,TOWER00322,2026-01-22T02:25:16.130Z,1.6,30,14.3,48.6,cloudy
WX004566,TOWER00029,2025-11-15T11:55:10.664Z,-4.4,98,28,15.6,rain
WX004567,TOWER00229,2026-02-09T08:53:43.563Z,20,43,55.4,35.3,rain
WX004568,TOWER00370,2025-11-20T05:10:09.330Z,-9.2,34,52.4,21.5,snow
WX004569,TOWER00474,2025-11-29T09:10:20.938Z,13.8,64,10.1,4.9,clear
WX004570,TOWER00272,2025-11-16T10:31:04.986Z,13.4,24,11.4,45.1,cloudy
WX004571,TOWER00025,2026-01-25T14:21:32.509Z,37.7,60,47.1,49.9,rain
WX004572,TOWER00171,2025-10-28T00:08:10.237Z,5.8,61,1.9,37.5,storm
WX004573,TOWER00467,2025-10-31T16:56:41.898Z,2,88,48.2,6.6,rain
WX004574,TOWER00228,2025-12-05T19:04:50.158Z,-7.6,39,3.6,15.5,clear
WX004575,TOWER00442,2025-10-08T20:07:50.867Z,7,92,37.2,7.8,storm
WX004576,TOWER00283,2025-12-01T02:06:08.046Z,0.3,42,13.4,5.9,snow
WX004577,TOWER00254,2026-02-06T09:42:23.423Z,-5.3,27,43.7,34.7,clear
WX004578,TOWER00306,2025-10-10T07:54:14.112Z,-3,86,55.3,1.7,snow
WX004579,TOWER00355,2025-11-23T06:09:44.209Z,12,75,20.1,49.1,fog
WX004580,TOWER00344,2026-02-02T04:58:27.583Z,28,77,4.3,11.6,clear
WX004581,TOWER00376,2025-11-24T10:29:09.010Z,-1.5,20,9.2,15.7,clear
WX004582,TOWER00077,2026-02-14T17:24:21.018Z,38.3,60,48.5,22.8,cloudy
WX004583,TOWER00392,2025-11-15T05:53:30.459Z,11.6,37,58.9,18.9,snow
WX004584,TOWER00089,2025-10-30T03:45:24.794Z,9.1,86,0.5,24.9,snow
WX004585,TOWER00071,2025-12-21T15:32:35.497Z,33.6,69,19.8,10.1,clear
WX004586,TOWER00439,2026-01-30T11:22:22.852Z,18.3,55,11.4,45,cloudy
WX004587,TOWER00410,2025-10-02T03:54:49.052Z,21.6,38,49.7,13.8,snow
WX004588,TOWER00193,2026-01-19T22:55:13.645Z,2.2,35,22.8,19.1,clear
WX004589,TOWER00239,2025-11-17T21:45:13.582Z,-4.4,75,24.3,20.8,fog
WX004590,TOWER00159,2026-01-25T13:47:21.434Z,20,92,16.2,14.9,snow
WX004591,TOWER00307,2025-11-21T00:08:44.052Z,12.3,81,23.2,19.8,snow
WX004592,TOWER00460,2025-12-18T10:26:52.110Z,1.1,93,18.7,49.5,snow
WX004593,TOWER00159,2025-12-12T13:21:41.204Z,19.1,84,7.9,32.6,fog
WX004594,TOWER00399,2026-01-03T16:23:05.559Z,26.3,25,53,16,rain
WX004595,TOWER00260,2025-12-10T06:11:17.239Z,-2,62,22.1,21.7,snow
WX004596,TOWER00368,2026-02-11T13:52:05.509Z,-3.6,70,28.7,14.3,rain
WX004597,TOWER00184,2025-10-23T21:37:54.199Z,0.3,55,23.8,4.3,clear
WX004598,TOWER00392,2026-02-06T11:09:25.125Z,35.5,92,20.6,35.7,storm
WX004599,TOWER00089,2025-11-18T13:58:00.408Z,27.5,93,48.6,39.5,clear
WX004600,TOWER00008,2025-11-20T21:51:08.085Z,31.1,94,0.9,16.7,cloudy
WX004601,TOWER00227,2025-12-16T05:27:40.504Z,7.3,25,24.5,30.5,storm
WX004602,TOWER00251,2025-10-04T22:40:47.526Z,-8.1,56,22.5,10.5,clear
WX004603,TOWER00213,2026-01-31T03:45:24.099Z,18.5,65,53.7,9.5,clear
WX004604,TOWER00133,2025-10-05T15:13:09.286Z,23.7,40,17.2,44.5,rain
WX004605,TOWER00397,2026-01-30T14:19:47.530Z,21.6,58,43.6,42.9,fog
WX004606,TOWER00335,2026-02-07T16:02:06.073Z,0.6,34,43.3,3.2,storm
WX004607,TOWER00228,2025-12-24T16:23:25.405Z,14.3,46,7.3,7.5,cloudy
WX004608,TOWER00460,2025-12-01T14:34:39.291Z,26.1,65,8.8,5.7,cloudy
WX004609,TOWER00309,2026-02-03T12:16:06.935Z,3,76,7.8,26.4,clear
WX004610,TOWER00310,2025-10-18T04:00:31.670Z,16.8,86,6.2,10.7,snow
WX004611,TOWER00474,2025-10-22T05:31:03.308Z,14.8,45,52.8,38.7,cloudy
WX004612,TOWER00171,2025-11-08T09:08:21.700Z,9.7,86,31.6,19.4,snow
WX004613,TOWER00464,2025-10-09T00:14:41.501Z,24.8,45,30.6,7.5,storm
WX004614,TOWER00441,2026-02-11T11:48:50.019Z,26,99,12.8,38.2,cloudy
WX004615,TOWER00109,2026-01-14T05:14:33.008Z,35.7,47,48.7,34.1,clear
WX004616,TOWER00287,2025-10-04T03:56:24.042Z,-4.1,94,47.4,20.6,fog
WX004617,TOWER00205,2026-01-30T09:30:47.166Z,-3,81,27.7,10,rain
WX004618,TOWER00265,2026-02-11T06:03:57.490Z,34.1,99,34.7,4.1,rain
WX004619,TOWER00370,2025-11-25T02:51:12.695Z,15.3,43,29.5,11.8,fog
WX004620,TOWER00456,2026-01-04T17:20:24.038Z,-5.5,70,34.7,34.7,snow
WX004621,TOWER00179,2026-01-03T11:59:52.655Z,15.8,71,57.6,0.9,snow
WX004622,TOWER00112,2025-10-21T13:15:32.986Z,15.9,25,15,15.6,fog
WX004623,TOWER00333,2026-01-24T06:13:54.378Z,36.8,22,47.7,4.7,rain
WX004624,TOWER00207,2026-01-28T05:34:14.023Z,26,54,31.7,39,cloudy
WX004625,TOWER00146,2025-12-08T01:16:18.625Z,5.4,25,52.4,11.2,snow
WX004626,TOWER00320,2025-12-18T22:32:02.205Z,40,86,21.3,37.1,storm
WX004627,TOWER00470,2025-11-01T21:54:17.831Z,7.8,93,34.1,0.8,snow
WX004628,TOWER00184,2026-01-17T11:01:12.036Z,-1.9,41,26.1,23.5,fog
WX004629,TOWER00204,2026-01-02T02:41:23.851Z,12,24,31.6,13.2,storm
WX004630,TOWER00403,2026-01-21T15:52:42.736Z,18.7,100,23.8,47.1,storm
WX004631,TOWER00245,2025-10-25T19:54:03.782Z,-1.7,65,17.9,3.1,fog
WX004632,TOWER00238,2025-12-23T17:37:12.641Z,-0.7,24,53,34.7,cloudy
WX004633,TOWER00441,2025-12-21T19:33:53.205Z,30.3,81,30,3.6,cloudy
WX004634,TOWER00026,2025-10-14T14:45:52.830Z,-2.2,88,28.1,1,snow
WX004635,TOWER00158,2026-01-10T04:07:10.187Z,37.8,84,13.3,9.9,rain
WX004636,TOWER00497,2025-11-27T10:51:20.671Z,10.9,57,13,47.3,snow
WX004637,TOWER00136,2025-10-18T16:58:38.227Z,-4.1,21,2.2,43.1,snow
WX004638,TOWER00158,2025-10-23T08:28:36.427Z,-6.5,46,20.1,22.4,clear
WX004639,TOWER00349,2025-11-27T17:22:37.233Z,32.4,44,32.1,12.6,clear
WX004640,TOWER00233,2026-01-02T15:58:46.517Z,28.8,56,29.7,35.7,clear
WX004641,TOWER00184,2025-12-22T23:22:37.834Z,25.2,94,21.7,32,fog
WX004642,TOWER00177,2026-01-08T18:53:38.200Z,13.9,82,11.2,16.2,rain
WX004643,TOWER00068,2025-12-22T16:22:15.706Z,-3.9,74,29.1,11,snow
WX004644,TOWER00154,2025-11-20T16:22:23.678Z,34.5,53,39.1,30.9,clear
WX004645,TOWER00389,2025-10-14T18:35:27.209Z,17.9,20,59.3,46.5,snow
WX004646,TOWER00071,2025-11-07T09:21:52.318Z,19.6,39,11.5,0.5,fog
WX004647,TOWER00097,2025-12-25T17:38:46.022Z,3.9,90,37.4,15.2,cloudy
WX004648,TOWER00393,2026-02-10T00:36:32.291Z,34.5,55,18.7,43.9,snow
WX004649,TOWER00334,2026-01-19T13:41:01.264Z,32.3,93,32.5,44.5,storm
WX004650,TOWER00374,2026-02-10T13:22:59.660Z,35.8,70,27.8,15.6,storm
WX004651,TOWER00004,2026-01-12T17:34:33.599Z,37.6,56,34.9,24.1,storm
WX004652,TOWER00123,2025-10-12T18:23:13.042Z,12.2,64,27.2,13.8,storm
WX004653,TOWER00074,2025-12-14T09:47:20.342Z,5.2,86,3.4,2,clear
WX004654,TOWER00394,2025-12-29T17:38:49.376Z,9,75,49.1,18.8,fog
WX004655,TOWER00131,2025-12-02T14:54:57.755Z,-4.3,38,5,17.1,clear
WX004656,TOWER00333,2025-11-19T00:10:24.371Z,-6.4,50,48.7,31,rain
WX004657,TOWER00045,2025-12-24T18:22:11.426Z,-3,76,1.4,48.3,fog
WX004658,TOWER00176,2025-10-31T13:59:17.118Z,3.5,65,16.3,41.9,fog
WX004659,TOWER00420,2025-12-18T14:11:49.050Z,35,79,35.4,29.1,fog
WX004660,TOWER00284,2025-12-29T03:42:13.620Z,24.1,35,31,4.9,fog
WX004661,TOWER00014,2025-11-16T22:08:48.200Z,15.3,51,59.3,27.7,cloudy
WX004662,TOWER00219,2026-01-10T15:07:00.290Z,18.1,93,3.5,37.5,clear
WX004663,TOWER00232,2025-12-20T06:10:25.936Z,8.5,61,53.9,42,storm
WX004664,TOWER00188,2026-01-12T13:50:16.269Z,20.9,24,43.3,17.9,storm
WX004665,TOWER00135,2025-10-12T01:05:43.034Z,18,42,26.8,36.3,fog
WX004666,TOWER00287,2026-01-24T16:56:15.686Z,36,94,3,11.5,cloudy
WX004667,TOWER00147,2025-11-13T14:18:12.206Z,1.5,85,27.1,35.8,cloudy
WX004668,TOWER00128,2025-12-01T02:31:26.946Z,31.4,62,47.1,18.7,rain
WX004669,TOWER00172,2026-02-07T09:33:13.860Z,25.7,56,5,22.5,fog
WX004670,TOWER00475,2025-10-20T09:44:29.077Z,35.3,92,34.3,40.4,rain
WX004671,TOWER00381,2025-12-23T14:00:01.408Z,26.2,78,39.1,29.7,storm
WX004672,TOWER00419,2026-01-18T13:00:44.939Z,-7.6,99,56.1,43.6,rain
WX004673,TOWER00081,2025-10-07T02:34:06.748Z,26.7,31,55.5,7.6,clear
WX004674,TOWER00395,2026-02-05T04:34:52.878Z,36.4,66,6.9,30.8,cloudy
WX004675,TOWER00041,2025-10-10T20:24:37.265Z,22.6,66,47,6.8,fog
WX004676,TOWER00011,2025-12-16T12:15:09.735Z,10.9,81,58.2,1.2,storm
WX004677,TOWER00019,2026-02-14T02:44:46.004Z,39.8,31,43,22.2,clear
WX004678,TOWER00335,2026-01-11T18:00:10.851Z,-5,95,35.5,12.1,snow
WX004679,TOWER00208,2026-01-18T15:00:44.842Z,15.1,100,56.9,5.4,snow
WX004680,TOWER00083,2025-11-01T14:06:35.273Z,17.2,52,35.5,48.7,cloudy
WX004681,TOWER00204,2025-12-08T22:42:34.953Z,19.8,34,12,33.9,cloudy
WX004682,TOWER00246,2025-11-21T14:24:43.668Z,24.3,26,40,48.1,cloudy
WX004683,TOWER00495,2025-11-27T17:49:34.526Z,-3.3,57,16.8,41.9,fog
WX004684,TOWER00287,2025-12-28T03:01:28.749Z,23.7,39,23.6,26.1,clear
WX004685,TOWER00362,2026-01-24T10:58:37.815Z,17.4,57,47,46.9,clear
WX004686,TOWER00237,2026-01-22T09:10:19.845Z,25,54,47.2,33.4,storm
WX004687,TOWER00151,2026-01-31T21:48:56.036Z,-6.9,60,58.9,39.7,clear
WX004688,TOWER00154,2026-01-11T19:25:05.149Z,4.9,45,54.3,37.8,fog
WX004689,TOWER00427,2025-12-15T09:29:52.738Z,34.7,52,19.9,45.6,fog
WX004690,TOWER00404,2025-11-30T23:03:41.371Z,22.1,69,29.3,48.8,snow
WX004691,TOWER00012,2025-11-29T12:44:53.719Z,-0.6,72,40.6,40.1,cloudy
WX004692,TOWER00198,2026-02-05T12:20:39.945Z,33.4,45,30.8,28.4,cloudy
WX004693,TOWER00442,2025-10-26T22:54:58.559Z,30.4,81,39.4,28.5,cloudy
WX004694,TOWER00035,2025-10-26T00:29:57.767Z,-6.5,91,58.7,41.5,snow
WX004695,TOWER00084,2025-12-10T21:31:07.752Z,13.3,86,40.6,1.1,cloudy
WX004696,TOWER00125,2025-12-05T09:14:26.106Z,-6.7,95,9,40.9,snow
WX004697,TOWER00050,2025-10-15T01:02:36.059Z,21.4,68,35.1,7.4,rain
WX004698,TOWER00082,2026-02-07T19:58:43.378Z,39.1,38,53.2,21.1,fog
WX004699,TOWER00455,2026-01-19T22:13:28.978Z,16.1,78,37.8,2.3,snow
WX004700,TOWER00237,2026-01-13T03:55:41.049Z,23.9,94,11.9,28.3,fog
WX004701,TOWER00114,2025-10-06T19:39:36.410Z,29.8,80,11.5,6.2,cloudy
WX004702,TOWER00418,2025-11-11T15:25:54.979Z,26.7,92,10.8,38.8,rain
WX004703,TOWER00012,2025-10-31T08:28:34.152Z,21.4,63,57,37.8,cloudy
WX004704,TOWER00289,2026-02-14T13:38:01.139Z,38.6,43,21.5,48.4,rain
WX004705,TOWER00409,2025-10-22T21:47:33.209Z,23.5,36,49.9,49.2,cloudy
WX004706,TOWER00047,2026-02-06T03:30:20.009Z,36.2,24,41.5,1.9,rain
WX004707,TOWER00440,2025-10-03T01:09:28.735Z,37.4,68,50.6,42.2,fog
WX004708,TOWER00240,2026-01-21T12:17:26.679Z,38.9,85,40.6,44.1,clear
WX004709,TOWER00209,2025-10-25T00:45:55.540Z,-3.5,51,20.1,34.8,rain
WX004710,TOWER00423,2026-01-31T23:25:11.806Z,-4.9,83,58.2,40.2,rain
WX004711,TOWER00254,2026-01-01T14:20:51.132Z,12.3,83,54.1,36,fog
WX004712,TOWER00206,2025-10-06T17:36:08.689Z,14.6,24,29.6,24.4,storm
WX004713,TOWER00444,2026-01-09T15:11:53.117Z,33.6,41,56.7,12.5,fog
WX004714,TOWER00312,2025-10-12T20:35:46.446Z,13.3,35,26.2,36.2,clear
WX004715,TOWER00426,2026-01-28T19:54:23.801Z,10.4,43,8.9,46.8,snow
WX004716,TOWER00143,2026-01-08T12:16:37.988Z,12.1,79,55.8,0,snow
WX004717,TOWER00047,2025-10-23T22:51:12.445Z,13.4,99,51.9,26.5,rain
WX004718,TOWER00405,2025-12-28T18:44:08.876Z,20.1,92,27.6,31.6,storm
WX004719,TOWER00001,2025-10-16T15:31:26.080Z,28.2,91,59.6,49.7,rain
WX004720,TOWER00253,2026-01-14T05:22:59.980Z,30,80,37.2,25.6,cloudy
WX004721,TOWER00425,2026-02-08T00:34:27.446Z,-2.9,39,30.6,47.3,clear
WX004722,TOWER00424,2025-11-02T21:07:41.806Z,22.4,57,45.6,37.2,fog
WX004723,TOWER00293,2025-10-14T17:50:40.517Z,11.2,73,15.4,20.8,rain
WX004724,TOWER00012,2026-01-23T06:42:23.734Z,14.8,98,24.9,24.8,fog
WX004725,TOWER00073,2025-12-30T20:06:37.101Z,-1.4,100,52.7,14.4,cloudy
WX004726,TOWER00276,2025-11-07T22:47:58.000Z,0.3,81,51.4,42.8,storm
WX004727,TOWER00373,2025-10-23T00:32:31.544Z,21.5,74,33.6,37.3,cloudy
WX004728,TOWER00466,2025-11-19T10:25:59.714Z,-7.3,51,29,46.8,rain
WX004729,TOWER00495,2026-01-16T00:18:25.079Z,33.4,34,30,29.3,storm
WX004730,TOWER00231,2025-12-11T20:26:07.306Z,0.8,40,54.4,3,snow
WX004731,TOWER00401,2025-10-31T22:52:25.867Z,-6.8,24,22.6,17.3,fog
WX004732,TOWER00429,2025-12-30T17:20:13.783Z,33.8,94,42.8,19.2,cloudy
WX004733,TOWER00146,2026-02-14T08:02:26.621Z,-2.8,95,48,23.6,storm
WX004734,TOWER00157,2025-10-27T23:25:15.984Z,38.6,68,23.6,26.5,snow
WX004735,TOWER00110,2025-12-27T04:23:49.510Z,35.5,32,0.9,38.7,rain
WX004736,TOWER00152,2026-01-29T17:32:52.439Z,2.6,86,45,48.2,rain
WX004737,TOWER00350,2025-12-27T16:41:53.327Z,15.4,36,55.5,24,cloudy
WX004738,TOWER00308,2025-10-15T14:42:36.010Z,4.1,71,56.6,45.8,storm
WX004739,TOWER00342,2025-10-03T03:49:22.466Z,19.2,62,48.1,4,snow
WX004740,TOWER00404,2026-01-10T14:09:56.128Z,0.1,66,34.3,1.4,snow
WX004741,TOWER00479,2025-12-18T17:22:52.414Z,28.5,77,16.4,40.2,clear
WX004742,TOWER00185,2025-10-27T07:05:07.000Z,16,57,58.4,18.4,storm
WX004743,TOWER00076,2025-11-20T01:45:38.793Z,-3.4,36,43.3,13.7,cloudy
WX004744,TOWER00101,2025-11-21T11:33:27.212Z,6.9,74,25.3,3.6,snow
WX004745,TOWER00245,2025-12-01T05:45:36.430Z,15.4,43,31.9,8,storm
WX004746,TOWER00490,2025-11-27T23:08:43.901Z,24.7,87,37,41.4,storm
WX004747,TOWER00239,2025-10-17T16:28:35.960Z,25.5,41,32.2,48.6,snow
WX004748,TOWER00386,2025-10-16T15:24:57.841Z,-4.3,96,29.5,19.8,rain
WX004749,TOWER00028,2025-10-06T19:45:08.017Z,28.5,74,58.1,42.7,snow
WX004750,TOWER00004,2025-12-10T11:18:11.352Z,37.6,38,44.7,28.9,cloudy
WX004751,TOWER00067,2025-10-07T17:43:31.123Z,39,92,3.7,26.1,storm
WX004752,TOWER00417,2025-11-12T12:44:00.579Z,14.7,67,52.7,1,cloudy
WX004753,TOWER00068,2025-11-14T07:52:07.796Z,20.4,79,58.8,46.1,clear
WX004754,TOWER00430,2025-11-23T08:04:41.282Z,-2.4,71,57.2,42.3,cloudy
WX004755,TOWER00020,2026-02-07T19:22:23.568Z,-8.3,24,6.7,15.6,storm
WX004756,TOWER00024,2025-11-26T13:40:23.172Z,39.6,81,20.7,12.9,storm
WX004757,TOWER00391,2026-01-26T23:48:53.797Z,17.3,66,16.5,21.2,cloudy
WX004758,TOWER00298,2025-10-24T17:05:10.983Z,19.9,92,57,20.5,fog
WX004759,TOWER00130,2025-10-05T09:32:52.077Z,30.2,38,58,2.1,rain
WX004760,TOWER00253,2026-01-06T17:25:28.781Z,4.8,68,21.7,24.7,clear
