service_id,vehicle_id,service_date,service_type,odometer,cost,technician_id,notes
SVC0001803,VEH000529,2024-06-15,tire_rotation,37011,375.6,TECH39,Tenetur totus volva temeritas adipiscor aduro.
SVC0001804,VEH000932,2025-12-04,tire_rotation,13809,1678.77,TECH32,Caries impedit adflicto ago aegrus temeritas cognomen confugo substantia.
SVC0001805,VEH000089,2025-05-04,brake_service,38487,1590.08,TECH24,Tepidus veritas cavus modi vicissitudo defungo aro amplitudo.
SVC0001806,VEH000851,2024-07-14,brake_service,140865,324.48,TECH26,Commodi cibus cernuus occaecati theca quaerat corrigo conitor supra nesciunt.
SVC0001807,VEH000530,2024-09-21,oil_change,44582,392.73,TECH8,Angelus eos considero utroque nesciunt.
SVC0001808,VEH000504,2024-07-03,transmission_service,114494,1598.34,TECH50,Odio custodia amet cado caveo antepono assumenda spero.
SVC0001809,VEH000721,2026-01-13,tire_rotation,37730,279.87,TECH40,Dolorum vetus creator facilis stipes statua sum.
SVC0001810,VEH000385,2024-04-11,oil_change,12899,1740.36,TECH47,Curso avarus valde textilis timidus comburo illum substantia.
SVC0001811,VEH000568,2024-11-19,recall,67104,817.37,TECH41,Adulescens magnam adhuc temptatio amiculum voluptatem consequuntur et talio debeo.
SVC0001812,VEH000631,2025-11-02,transmission_service,143048,1166.46,TECH35,Depraedor contra trepide.
SVC0001813,VEH000425,2024-12-11,brake_service,30822,51.05,TECH38,Amicitia carpo adsuesco cornu.
SVC0001814,VEH000342,2025-11-02,oil_change,33327,1946.09,TECH5,Correptius saepe accendo torrens thymum.
SVC0001815,VEH000267,2024-12-25,brake_service,120033,1621.66,TECH36,Catena aqua cogo vulgus ustilo titulus tabella thorax.
SVC0001816,VEH000774,2024-08-13,recall,74288,1064.11,TECH44,Defleo explicabo curriculum eum.
SVC0001817,VEH000724,2024-11-18,tire_rotation,129150,253.75,TECH20,Altus timor adduco viriliter vestigium aiunt.
SVC0001818,VEH000129,2025-01-02,tire_rotation,8771,1004.43,TECH29,Ullam a coaegresco vitae certus demo decimus.
SVC0001819,VEH000139,2025-06-09,transmission_service,68642,219.01,TECH30,Bellicus textor adulescens credo calculus voluptatum.
SVC0001820,VEH000594,2024-05-27,recall,5352,1700.22,TECH29,Vindico vereor synagoga pecus decretum cupiditas.
SVC0001821,VEH000145,2025-04-05,brake_service,46579,252.43,TECH21,Adimpleo tutis odio desidero temperantia.
SVC0001822,VEH000467,2025-01-04,engine_diagnostic,129550,439.23,TECH8,Argentum tamquam bos vehemens textor.
SVC0001823,VEH000269,2025-05-29,brake_service,16867,551.11,TECH38,Vapulus quod cohibeo taceo umerus conatus aeger vester curto.
SVC0001824,VEH000060,2024-10-29,engine_diagnostic,35814,587.49,TECH4,Officia trepide sumo curto theca aestus caput tyrannus volo.
SVC0001825,VEH000375,2025-06-13,oil_change,69995,979,TECH3,Usus decor trans bene.
SVC0001826,VEH000132,2024-09-20,brake_service,144539,858.07,TECH4,Adhuc magnam calco advoco.
SVC0001827,VEH000267,2025-04-01,oil_change,116582,197.24,TECH41,Ait amitto sapiente inflammatio ara aliquid.
SVC0001828,VEH000380,2025-07-03,transmission_service,89994,1880.16,TECH17,Rerum ascit constans vinco vinitor.
SVC0001829,VEH000221,2024-06-12,brake_service,121625,605.13,TECH29,Alius reiciendis correptius administratio defleo cornu at compono caterva.
SVC0001830,VEH000870,2025-12-29,engine_diagnostic,81891,1661.83,TECH7,Sui argumentum claustrum.
SVC0001831,VEH000909,2024-05-07,oil_change,127705,569.67,TECH17,Venia anser vito suppono cariosus decens calculus desino cruentus sequi.
SVC0001832,VEH000947,2025-09-07,oil_change,74382,1413.77,TECH32,Veritas deduco uterque.
SVC0001833,VEH000718,2026-01-30,tire_rotation,62759,1350.97,TECH7,Tergo demens coerceo tantillus conforto apud.
SVC0001834,VEH000240,2025-07-07,brake_service,43240,1075.56,TECH31,Audeo cupiditas amitto cultellus sollers nihil vehemens minus.
SVC0001835,VEH000774,2025-12-10,recall,61837,231.49,TECH32,Dedecor sumo curatio tamen suspendo soleo.
SVC0001836,VEH000422,2024-06-29,oil_change,47255,337.17,TECH17,Deleo demergo titulus adsidue tenetur defero sumptus ipsa exercitationem thermae.
SVC0001837,VEH000441,2024-07-09,recall,70092,61.01,TECH14,Spectaculum bardus eveniet animadverto.
SVC0001838,VEH000142,2024-05-17,oil_change,147787,1780.72,TECH37,Teneo contra coma.
SVC0001839,VEH000936,2024-08-13,engine_diagnostic,101027,1449,TECH21,Comes cultellus beatae quod.
SVC0001840,VEH000726,2025-12-11,engine_diagnostic,62284,386.58,TECH1,Clibanus admitto sulum subito vox decimus color stips.
SVC0001841,VEH000094,2025-05-25,tire_rotation,96984,1966.86,TECH29,Pecto templum ut appositus aperte comptus cubicularis.
SVC0001842,VEH000764,2024-11-18,transmission_service,82114,593.48,TECH46,Vinitor sophismata antea conduco victus.
SVC0001843,VEH000195,2025-01-12,engine_diagnostic,125296,937.13,TECH37,Fugiat balbus vinum adaugeo annus vomica facilis.
SVC0001844,VEH000730,2024-09-19,transmission_service,130162,1361.54,TECH11,Coepi illum tabernus delectus conscendo quisquam strues substantia subito titulus.
SVC0001845,VEH000526,2025-03-09,transmission_service,13220,487.29,TECH32,Adversus tricesimus voluptatum deleo.
SVC0001846,VEH000347,2024-09-27,engine_diagnostic,5284,691.36,TECH45,Celo pauci magni aliquid.
SVC0001847,VEH000887,2024-08-11,oil_change,123617,412.86,TECH15,Supra corrigo vester despecto verumtamen corrigo testimonium utrimque synagoga stultus.
SVC0001848,VEH000490,2025-08-15,engine_diagnostic,42530,277.5,TECH32,Porro creta verto umerus comis atqui voro terminatio.
SVC0001849,VEH000389,2025-10-12,transmission_service,89289,1017.47,TECH10,Depopulo minima pecto decens clibanus cilicium clementia.
SVC0001850,VEH000371,2024-01-12,oil_change,146350,271.16,TECH31,Circumvenio approbo curiositas pel tres apud cura aegre suppellex nemo.
SVC0001851,VEH000592,2025-09-19,tire_rotation,24637,179.81,TECH50,Vergo arto comis consequatur stultus quia.
SVC0001852,VEH000614,2025-04-03,recall,64135,1951.71,TECH6,Vester tempora ocer baiulus terga cribro vicinus.
SVC0001853,VEH000567,2025-04-30,transmission_service,38131,1753.07,TECH41,Minima ambitus videlicet a.
SVC0001854,VEH000084,2024-02-08,transmission_service,145110,288.8,TECH21,Sufficio sophismata fuga ex adsuesco vicissitudo enim adsidue.
SVC0001855,VEH000914,2026-01-01,recall,44974,352.26,TECH25,Thema circumvenio corporis reiciendis.
SVC0001856,VEH000945,2024-10-25,oil_change,44971,225.36,TECH47,Asper condico cruciamentum tolero adicio dolore una quo arguo audentia.
SVC0001857,VEH000498,2024-08-18,tire_rotation,36601,847.64,TECH28,Officia umerus sui voco aro balbus.
SVC0001858,VEH000879,2025-06-12,tire_rotation,148365,1927.74,TECH11,Eum substantia vilitas.
SVC0001859,VEH000900,2025-11-20,engine_diagnostic,40837,111.33,TECH23,Thesis cum ulciscor hic uxor subiungo.
SVC0001860,VEH000153,2024-08-29,transmission_service,101385,1125.69,TECH49,Absens audeo traho.
SVC0001861,VEH000757,2025-11-03,tire_rotation,36676,1702.38,TECH12,Beatae comptus vox.
SVC0001862,VEH000510,2026-01-06,tire_rotation,38915,1964.49,TECH15,Stultus tempus subito spiritus velit tubineus crebro terga.
SVC0001863,VEH000627,2024-10-03,transmission_service,24502,1019.13,TECH45,Ustilo adstringo denuncio sublime abeo calculus aiunt cunctatio carus.
SVC0001864,VEH000050,2024-09-26,tire_rotation,57954,208.3,TECH18,Atrocitas virga talus abbas curriculum advoco utpote campana dolorum adstringo.
SVC0001865,VEH000993,2025-03-03,oil_change,36017,811.67,TECH33,Impedit amor constans commemoro.
SVC0001866,VEH000899,2025-12-25,engine_diagnostic,75995,1015.47,TECH27,Truculenter centum nemo vivo patior solum capillus velociter aegrotatio.
SVC0001867,VEH000281,2024-02-16,engine_diagnostic,135773,1804.82,TECH37,Tonsor aduro vitiosus vindico.
SVC0001868,VEH000034,2025-02-20,brake_service,59072,1661.31,TECH46,Ara consuasor clibanus cruciamentum.
SVC0001869,VEH000977,2024-08-03,engine_diagnostic,105154,691.07,TECH46,Conservo combibo decet comburo contigo decet timor vulgivagus avarus caecus.
SVC0001870,VEH000371,2025-03-12,tire_rotation,119573,693.04,TECH13,Illum demum thorax comes vehemens aetas.
SVC0001871,VEH000558,2024-09-28,oil_change,110500,474.2,TECH36,Consectetur cauda utroque occaecati subiungo et maiores comminor.
SVC0001872,VEH000843,2025-12-29,brake_service,65356,115.14,TECH12,Optio alienus bonus impedit vicissitudo tabella dicta thymum.
SVC0001873,VEH000319,2025-09-30,tire_rotation,119211,661.22,TECH24,Tracto adopto delibero dedico consequuntur ad fugiat adflicto bis.
SVC0001874,VEH000587,2025-04-25,oil_change,134126,128.07,TECH41,Solum calcar certus socius vigilo conqueror ipsa optio sophismata.
SVC0001875,VEH000234,2024-05-30,tire_rotation,119132,1729.68,TECH46,Terra tibi ustilo.
SVC0001876,VEH000825,2024-05-26,transmission_service,9668,490.86,TECH22,Decet tamquam excepturi turbo ancilla omnis adfero curto.
SVC0001877,VEH000883,2026-01-05,transmission_service,114980,1790.87,TECH44,Utilis paulatim spargo cavus.
SVC0001878,VEH000911,2025-03-21,brake_service,63066,1304.15,TECH2,Blanditiis balbus tutis venia apto cimentarius curso.
SVC0001879,VEH000399,2024-12-06,oil_change,129983,1565.3,TECH10,Tyrannus vestrum caveo cohibeo corrupti agnosco debitis sodalitas vigor crur.
SVC0001880,VEH000862,2026-01-31,transmission_service,60079,540.85,TECH18,Vicinus ustulo vinitor tredecim utor voco animadverto umquam strues cunctatio.
SVC0001881,VEH000184,2024-06-30,brake_service,58007,819.23,TECH6,Sol cavus colo dedico vehemens.
SVC0001882,VEH000417,2024-07-16,transmission_service,99071,1583.39,TECH24,Vulnus solus pel vigilo defungo sponte.
SVC0001883,VEH000241,2025-05-01,recall,78091,194.54,TECH13,Condico bibo apostolus amet bellum usque.
SVC0001884,VEH000933,2025-05-28,transmission_service,107882,1897.73,TECH3,Eos arbustum addo dolorem valde.
SVC0001885,VEH000263,2024-06-22,engine_diagnostic,9001,1466.63,TECH11,Sublime turpis textor cena vaco dedico currus calco desolo.
SVC0001886,VEH000211,2025-04-17,engine_diagnostic,117911,612.24,TECH39,Cervus acquiro cognomen solus cuius cerno inventore defluo compono.
SVC0001887,VEH000928,2025-04-01,oil_change,6021,1449.48,TECH10,Toties alveus depono demergo aggredior patior appositus.
SVC0001888,VEH000052,2025-01-14,oil_change,143101,368.57,TECH2,Argumentum defessus alioqui.
SVC0001889,VEH000051,2025-01-12,tire_rotation,118142,259.82,TECH19,Color minima appello comptus comburo adsum.
SVC0001890,VEH000794,2025-08-07,oil_change,23199,68.47,TECH12,Umbra varietas vix theca adipiscor.
SVC0001891,VEH000248,2025-01-27,transmission_service,88292,1729.02,TECH13,Ascit vinitor acerbitas varius.
SVC0001892,VEH000544,2024-11-14,recall,90019,1763.9,TECH14,Titulus vulpes correptius.
SVC0001893,VEH000777,2024-01-24,transmission_service,76391,1289.48,TECH24,Circumvenio thymum quam adicio quisquam sufficio amaritudo conspergo asporto.
SVC0001894,VEH000556,2024-05-19,transmission_service,127744,116.5,TECH31,Coniuratio soluta omnis anser curvo talio curso certus tepesco.
SVC0001895,VEH000690,2025-05-19,brake_service,122373,1321.39,TECH50,Cupiditate suffoco temperantia coniuratio.
SVC0001896,VEH000167,2025-08-16,engine_diagnostic,56454,1015.41,TECH14,Vociferor conatus animus admoveo.
SVC0001897,VEH000634,2025-08-12,oil_change,130015,644.35,TECH19,Tener adsum auctus accusantium iusto.
SVC0001898,VEH000747,2025-10-17,brake_service,32545,1888.97,TECH42,Eum stillicidium ab vaco unus avarus armarium aperiam.
SVC0001899,VEH000210,2025-09-18,transmission_service,78096,1188.62,TECH49,Decumbo facilis infit cicuta fugit compono tremo delego volutabrum conduco.
SVC0001900,VEH000587,2024-08-24,engine_diagnostic,88754,1300.52,TECH46,Dicta temperantia corporis templum aeger tam ademptio spoliatio.
SVC0001901,VEH000904,2024-10-09,engine_diagnostic,126843,1018.62,TECH39,Saepe cinis stultus nostrum maiores harum sodalitas tonsor amiculum.
SVC0001902,VEH000936,2026-01-15,transmission_service,49319,1936.14,TECH28,Patior cupiditate quisquam tempore supplanto demulceo viduo terminatio.
SVC0001903,VEH000894,2025-04-17,oil_change,57115,123.03,TECH36,Denique canto deficio cur vaco tempora impedit cursus consequatur.
SVC0001904,VEH000541,2024-01-01,recall,13743,1134.09,TECH3,Mollitia blandior adaugeo bis autem volaticus sodalitas.
SVC0001905,VEH000333,2025-09-14,oil_change,104542,733.3,TECH27,Damnatio conatus ad combibo.
SVC0001906,VEH000142,2024-03-26,oil_change,28849,1273.68,TECH9,Damno capitulus conicio comprehendo baiulus.
SVC0001907,VEH000331,2025-04-01,recall,94786,1695.25,TECH6,Aufero demergo valens sophismata tres.
SVC0001908,VEH000918,2025-08-25,oil_change,8671,782.22,TECH36,Animadverto advenio dolorem.
SVC0001909,VEH000247,2024-07-11,recall,12057,368.51,TECH46,Anser esse facilis beatae vel sordeo adopto excepturi quos.
SVC0001910,VEH000097,2024-04-26,recall,49194,195.88,TECH23,Tui tempora damno aqua.
SVC0001911,VEH000219,2024-02-23,engine_diagnostic,49891,1223.43,TECH47,Bardus curo ipsam venio terebro urbs.
SVC0001912,VEH000159,2024-05-08,engine_diagnostic,80584,653.17,TECH44,Veniam claro commodi dens acer vester earum aspicio aliquam pauper.
SVC0001913,VEH000658,2025-10-08,brake_service,76372,640.91,TECH49,Numquam titulus angelus libero allatus.
SVC0001914,VEH000369,2024-08-29,recall,111028,696.41,TECH42,Dolorem aut aegre trado molestiae decipio rem capillus.
SVC0001915,VEH000275,2024-04-01,brake_service,106970,1272.09,TECH16,Conservo laudantium damno cohaero.
SVC0001916,VEH000718,2025-10-27,engine_diagnostic,25627,1402.38,TECH3,Cruentus nisi utrum voluptatum accusator sit.
SVC0001917,VEH000494,2025-07-27,oil_change,82900,264.15,TECH28,Incidunt cotidie coerceo adipisci vereor videlicet thermae aequitas spargo.
SVC0001918,VEH000202,2024-05-22,engine_diagnostic,115124,788.56,TECH29,Sol officiis consequuntur doloremque defendo tricesimus nisi delectatio causa inflammatio.
SVC0001919,VEH000973,2025-11-05,transmission_service,43956,1041.81,TECH49,Ducimus theca assentator congregatio cui ipsum error volutabrum adfero.
SVC0001920,VEH000132,2025-03-15,recall,63638,197.76,TECH16,Rem illum contabesco vero astrum aequitas.
SVC0001921,VEH000779,2024-08-27,oil_change,98816,119.43,TECH18,Tonsor cerno rerum colo.
SVC0001922,VEH000541,2025-12-17,oil_change,117995,1423.43,TECH9,Brevis aptus earum.
SVC0001923,VEH000053,2025-01-29,recall,115256,1187.17,TECH35,Creptio absorbeo vomica comminor.
SVC0001924,VEH000156,2024-03-08,oil_change,24085,228.41,TECH37,Deorsum tero repellendus vir corrigo ventus deprimo.
SVC0001925,VEH000202,2024-08-24,brake_service,149536,801.72,TECH23,Clarus vulgaris confido accommodo.
SVC0001926,VEH000818,2025-06-28,recall,116601,1356.28,TECH25,Laudantium adopto subnecto cui votum cerno strues tendo.
SVC0001927,VEH000551,2025-09-16,engine_diagnostic,44675,1536.86,TECH50,Ambitus sophismata deserunt verecundia fuga crapula cogo tabula.
SVC0001928,VEH000498,2024-03-16,transmission_service,38065,1604.87,TECH3,Texo aetas claro capio aeneus spectaculum cicuta.
SVC0001929,VEH000363,2024-03-29,recall,10643,151.39,TECH15,Sophismata theca sufficio sol tepesco.
SVC0001930,VEH000989,2024-03-07,oil_change,59751,151.94,TECH13,Thorax uter cicuta verto auctor quasi cursim tardus anser numquam.
SVC0001931,VEH000228,2024-07-19,oil_change,53253,355.63,TECH14,Stips velit ubi cursus benigne.
SVC0001932,VEH000713,2025-12-12,brake_service,17781,1287.42,TECH11,Synagoga convoco audacia astrum vitium aperio subnecto ab.
SVC0001933,VEH000688,2025-11-04,recall,106467,1970.96,TECH36,Canis cinis creber censura administratio dolorem.
SVC0001934,VEH000636,2024-02-17,brake_service,50189,1021.29,TECH36,Decimus ademptio terminatio vinitor vinum admitto aequus alo.
SVC0001935,VEH000065,2025-03-20,brake_service,47130,1524.86,TECH32,Corroboro amitto tabgo tristis ante optio pauper volubilis.
SVC0001936,VEH000422,2024-09-12,transmission_service,85887,793.98,TECH20,Complectus auctor amor illum possimus addo ademptio terminatio trado stips.
SVC0001937,VEH000059,2025-01-23,tire_rotation,40991,1895.02,TECH19,Tolero delego sono bestia sit solitudo minus.
SVC0001938,VEH000201,2025-04-05,brake_service,31029,510.88,TECH35,Brevis ars statua.
SVC0001939,VEH000801,2026-01-31,tire_rotation,121734,623.79,TECH42,Bestia caelum auxilium summa utroque arguo.
SVC0001940,VEH000884,2024-01-27,recall,29550,479.78,TECH13,Provident neque fuga conitor usque.
SVC0001941,VEH000434,2024-11-18,oil_change,145838,98.35,TECH4,Denego deripio beneficium arcesso fugiat cognomen sodalitas totidem minus.
SVC0001942,VEH000858,2025-10-09,transmission_service,106244,1080.33,TECH16,Virga desipio balbus canis adeptio.
SVC0001943,VEH000731,2024-06-04,transmission_service,112407,653.27,TECH13,Arx vere crinis cognatus.
SVC0001944,VEH000740,2026-01-11,recall,38320,318.7,TECH26,Vapulus condico facilis incidunt volup callide.
SVC0001945,VEH000921,2024-05-09,engine_diagnostic,107685,1959.33,TECH25,Abeo curis pectus crapula cognomen creptio.
SVC0001946,VEH000774,2024-05-04,transmission_service,13741,1680.94,TECH19,Statim tum spiritus voco thesaurus stillicidium attollo.
SVC0001947,VEH000522,2025-06-21,transmission_service,31389,848.59,TECH6,Coniuratio aliqua nesciunt cicuta subnecto arceo quos vaco.
SVC0001948,VEH000389,2024-03-25,transmission_service,149585,1048.32,TECH24,Cito vesica umquam adhaero talis succurro thorax adnuo avarus.
SVC0001949,VEH000836,2025-12-06,engine_diagnostic,56773,283.25,TECH13,Subiungo timidus depulso inventore.
SVC0001950,VEH000805,2025-09-30,tire_rotation,53323,1205.45,TECH33,Arbustum infit suspendo centum agnosco.
SVC0001951,VEH000370,2024-08-20,transmission_service,23067,751.43,TECH50,Consectetur tamdiu sed delego baiulus xiphias similique.
SVC0001952,VEH000515,2024-11-19,engine_diagnostic,44363,1423.17,TECH29,Varietas catena attonbitus verus delicate.
SVC0001953,VEH000179,2025-11-04,tire_rotation,34056,1185.38,TECH6,Beatae tribuo maiores admoveo arto quia.
SVC0001954,VEH000968,2024-02-23,oil_change,33343,1772.69,TECH49,Contigo adhuc quaerat abeo.
SVC0001955,VEH000092,2024-11-18,oil_change,76684,975.36,TECH16,Approbo angelus labore itaque decimus vomica textilis consuasor sursum.
SVC0001956,VEH000112,2024-02-28,engine_diagnostic,144255,1083.33,TECH37,Corporis somniculosus ventosus vox amor.
SVC0001957,VEH000070,2025-07-15,recall,26485,1958.97,TECH44,Deripio acsi tandem totidem clam tristis cogo molestias.
SVC0001958,VEH000462,2025-01-03,brake_service,89042,1754.67,TECH45,Quas absum titulus repudiandae derideo arma creator.
SVC0001959,VEH000737,2025-08-07,engine_diagnostic,131446,1810.67,TECH41,Fugit defungo abeo decimus vos accendo strenuus.
SVC0001960,VEH000473,2025-12-20,engine_diagnostic,62191,589.44,TECH34,Tui repellendus talis candidus aurum varius.
SVC0001961,VEH000780,2024-05-15,engine_diagnostic,110102,111.53,TECH40,Tepesco tutis vester.
SVC0001962,VEH000511,2025-12-25,tire_rotation,78908,1274.4,TECH21,Conventus cognomen aestivus patruus thymum patria.
