log_id,field_id,start_time,duration_minutes,water_used_liters,method,trigger_type
IRR004026,FIELD0055,2025-10-01T06:30:13.791Z,149,44729,drip,manual
IRR004027,FIELD0063,2025-06-05T03:42:55.405Z,439,30139,drip,manual
IRR004028,FIELD0102,2025-09-01T00:10:15.221Z,314,22541,flood,scheduled
IRR004029,FIELD0076,2025-05-20T06:17:41.972Z,368,7791,center_pivot,scheduled
IRR004030,FIELD0106,2026-02-01T20:26:41.558Z,384,34132,center_pivot,manual
IRR004031,FIELD0124,2025-06-18T09:10:47.065Z,344,23341,sprinkler,manual
IRR004032,FIELD0034,2025-04-25T00:10:36.924Z,268,47024,center_pivot,manual
IRR004033,FIELD0033,2025-08-19T03:25:24.569Z,283,5154,drip,scheduled
IRR004034,FIELD0173,2025-08-09T12:33:43.167Z,259,43693,sprinkler,manual
IRR004035,FIELD0137,2025-11-11T07:55:49.943Z,122,43621,sprinkler,scheduled
IRR004036,FIELD0067,2025-05-11T01:12:51.599Z,409,16641,drip,manual
IRR004037,FIELD0169,2025-12-10T00:09:33.974Z,108,28873,flood,scheduled
IRR004038,FIELD0004,2025-11-09T05:48:50.794Z,181,30780,center_pivot,manual
IRR004039,FIELD0047,2026-01-02T13:28:23.267Z,447,41785,center_pivot,scheduled
IRR004040,FIELD0111,2025-11-10T11:49:08.955Z,410,46755,center_pivot,scheduled
IRR004041,FIELD0041,2025-07-06T08:56:30.171Z,328,10226,center_pivot,scheduled
IRR004042,FIELD0041,2025-09-29T01:49:48.612Z,262,22385,sprinkler,scheduled
IRR004043,FIELD0184,2025-05-29T07:31:41.351Z,284,9567,sprinkler,scheduled
IRR004044,FIELD0073,2026-01-29T19:06:25.738Z,188,31103,flood,scheduled
IRR004045,FIELD0014,2025-07-09T10:02:45.797Z,153,35366,sprinkler,manual
IRR004046,FIELD0056,2025-06-18T08:53:47.262Z,239,6962,flood,scheduled
IRR004047,FIELD0179,2025-07-07T01:54:26.795Z,59,10471,drip,manual
IRR004048,FIELD0136,2025-08-10T23:25:41.064Z,239,7109,center_pivot,scheduled
IRR004049,FIELD0035,2025-10-01T04:28:38.636Z,288,29210,sprinkler,scheduled
IRR004050,FIELD0041,2025-12-19T17:39:42.365Z,438,30425,drip,manual
IRR004051,FIELD0085,2025-10-05T00:56:44.770Z,51,20172,flood,manual
IRR004052,FIELD0139,2025-08-04T20:52:36.824Z,162,28581,drip,scheduled
IRR004053,FIELD0033,2026-01-16T12:08:10.757Z,114,4610,drip,manual
IRR004054,FIELD0156,2025-10-11T16:16:43.996Z,330,24072,sprinkler,manual
IRR004055,FIELD0013,2025-04-09T15:39:40.479Z,43,7464,flood,manual
IRR004056,FIELD0197,2026-01-24T22:21:36.551Z,410,19277,sprinkler,manual
IRR004057,FIELD0091,2025-05-22T17:03:00.677Z,176,30409,drip,manual
IRR004058,FIELD0165,2026-02-05T08:27:08.535Z,67,39254,sprinkler,manual
IRR004059,FIELD0024,2025-12-06T11:23:29.176Z,273,2860,drip,scheduled
IRR004060,FIELD0060,2025-04-14T19:18:37.110Z,221,48571,sprinkler,scheduled
IRR004061,FIELD0191,2025-07-10T23:40:53.721Z,228,19276,flood,scheduled
IRR004062,FIELD0128,2025-09-15T14:27:15.863Z,314,1184,sprinkler,manual
IRR004063,FIELD0158,2025-09-13T08:29:20.633Z,221,11260,sprinkler,manual
IRR004064,FIELD0130,2025-04-02T09:22:38.611Z,84,8841,flood,manual
IRR004065,FIELD0181,2025-05-27T17:26:07.937Z,468,26658,drip,manual
IRR004066,FIELD0048,2025-04-17T05:02:46.092Z,408,8325,flood,scheduled
IRR004067,FIELD0016,2025-05-02T08:11:17.924Z,402,6783,drip,manual
IRR004068,FIELD0050,2025-08-10T08:21:41.730Z,252,45497,center_pivot,scheduled
IRR004069,FIELD0097,2025-10-21T23:46:10.175Z,63,8716,flood,scheduled
IRR004070,FIELD0056,2025-08-29T08:28:32.429Z,63,29761,drip,manual
IRR004071,FIELD0140,2025-06-23T11:10:07.985Z,406,22079,center_pivot,manual
IRR004072,FIELD0052,2025-09-04T22:19:43.263Z,139,19006,drip,scheduled
IRR004073,FIELD0026,2025-04-28T22:24:18.414Z,148,45792,drip,scheduled
IRR004074,FIELD0073,2025-11-15T14:16:05.469Z,119,24388,center_pivot,manual
IRR004075,FIELD0174,2025-07-06T02:05:32.853Z,456,23552,flood,scheduled
IRR004076,FIELD0017,2025-09-19T12:29:32.696Z,317,41338,sprinkler,manual
IRR004077,FIELD0198,2025-11-10T18:33:05.661Z,247,25831,flood,scheduled
IRR004078,FIELD0140,2025-08-20T01:24:45.217Z,469,5388,center_pivot,scheduled
IRR004079,FIELD0073,2025-11-26T07:15:59.173Z,284,22294,sprinkler,scheduled
IRR004080,FIELD0043,2025-12-23T13:45:03.422Z,161,26474,drip,scheduled
IRR004081,FIELD0176,2025-11-17T05:46:43.118Z,317,43115,center_pivot,manual
IRR004082,FIELD0094,2025-05-22T10:16:16.246Z,149,8211,center_pivot,manual
IRR004083,FIELD0045,2025-04-03T06:31:52.166Z,267,4734,flood,manual
IRR004084,FIELD0115,2025-08-13T23:25:47.518Z,93,35766,flood,manual
IRR004085,FIELD0040,2026-01-29T20:13:31.005Z,175,14496,flood,manual
IRR004086,FIELD0157,2025-07-27T13:21:40.265Z,359,38119,sprinkler,manual
IRR004087,FIELD0063,2025-04-10T18:13:38.263Z,446,15001,sprinkler,manual
IRR004088,FIELD0190,2025-08-22T05:22:49.893Z,131,18828,sprinkler,scheduled
IRR004089,FIELD0173,2025-09-07T05:35:22.909Z,60,5661,drip,manual
IRR004090,FIELD0073,2025-04-21T10:26:53.175Z,77,48576,flood,scheduled
IRR004091,FIELD0167,2025-08-22T04:21:31.495Z,397,25517,drip,scheduled
IRR004092,FIELD0014,2025-08-09T12:36:27.955Z,231,35101,drip,scheduled
IRR004093,FIELD0140,2025-05-28T12:26:58.967Z,382,5540,center_pivot,scheduled
IRR004094,FIELD0031,2025-12-06T04:50:41.580Z,208,8055,drip,scheduled
IRR004095,FIELD0028,2025-10-28T12:30:22.812Z,240,41254,sprinkler,scheduled
IRR004096,FIELD0067,2025-06-29T12:51:19.550Z,302,14755,flood,scheduled
IRR004097,FIELD0050,2025-08-05T23:26:18.759Z,210,32608,center_pivot,scheduled
IRR004098,FIELD0158,2025-04-06T20:40:41.657Z,258,23689,drip,manual
IRR004099,FIELD0017,2025-08-31T14:30:00.114Z,154,39113,flood,manual
IRR004100,FIELD0164,2025-12-26T13:51:37.674Z,302,31321,flood,scheduled
IRR004101,FIELD0179,2025-11-08T05:20:40.513Z,338,37685,flood,scheduled
IRR004102,FIELD0077,2025-05-19T10:46:23.021Z,470,7407,sprinkler,scheduled
IRR004103,FIELD0038,2025-12-08T22:32:48.004Z,134,45587,drip,manual
IRR004104,FIELD0046,2026-01-05T00:56:07.054Z,271,47892,sprinkler,manual
IRR004105,FIELD0081,2025-05-27T02:56:25.858Z,390,15123,center_pivot,manual
IRR004106,FIELD0118,2025-07-07T18:17:54.930Z,181,18807,sprinkler,scheduled
IRR004107,FIELD0112,2025-09-28T05:39:15.299Z,126,37305,sprinkler,manual
IRR004108,FIELD0048,2025-08-15T05:27:27.836Z,290,49539,drip,manual
IRR004109,FIELD0029,2025-04-03T21:37:52.833Z,214,4885,sprinkler,scheduled
IRR004110,FIELD0133,2025-04-10T04:51:43.903Z,89,46532,flood,manual
IRR004111,FIELD0094,2025-12-29T20:29:05.965Z,366,44161,flood,scheduled
IRR004112,FIELD0049,2026-02-14T19:34:54.442Z,162,19420,center_pivot,manual
IRR004113,FIELD0110,2025-05-02T07:24:16.688Z,56,3479,flood,manual
IRR004114,FIELD0023,2025-11-19T00:22:49.683Z,190,47701,center_pivot,manual
IRR004115,FIELD0069,2025-08-30T04:11:43.274Z,421,25931,center_pivot,scheduled
IRR004116,FIELD0118,2025-06-11T18:21:18.046Z,480,39670,center_pivot,scheduled
IRR004117,FIELD0169,2025-06-04T06:44:27.202Z,167,46028,drip,scheduled
IRR004118,FIELD0130,2026-01-19T22:45:41.570Z,461,20832,sprinkler,scheduled
IRR004119,FIELD0177,2025-08-15T01:41:15.347Z,262,1858,sprinkler,scheduled
IRR004120,FIELD0033,2026-01-12T06:42:42.187Z,163,43176,flood,manual
IRR004121,FIELD0064,2025-09-30T04:40:26.531Z,211,9997,sprinkler,manual
IRR004122,FIELD0025,2025-12-12T09:33:24.964Z,393,49598,sprinkler,scheduled
IRR004123,FIELD0199,2025-07-28T01:05:44.582Z,280,7038,center_pivot,scheduled
IRR004124,FIELD0013,2025-07-24T07:54:14.105Z,180,48796,center_pivot,manual
IRR004125,FIELD0137,2025-04-25T01:23:21.481Z,465,38405,drip,scheduled
IRR004126,FIELD0089,2025-12-27T18:39:45.458Z,338,19193,flood,scheduled
IRR004127,FIELD0166,2025-05-01T06:10:00.599Z,320,40546,center_pivot,scheduled
IRR004128,FIELD0152,2025-04-05T05:45:51.520Z,59,39074,drip,manual
IRR004129,FIELD0118,2026-01-19T13:39:37.255Z,296,46760,drip,manual
IRR004130,FIELD0124,2025-08-01T23:52:03.236Z,119,14000,flood,manual
IRR004131,FIELD0080,2025-04-09T16:16:45.543Z,174,8678,center_pivot,scheduled
IRR004132,FIELD0180,2025-07-21T17:31:39.454Z,394,35814,flood,scheduled
IRR004133,FIELD0041,2025-06-11T14:05:53.545Z,430,2194,flood,scheduled
IRR004134,FIELD0132,2025-12-11T05:50:08.284Z,61,39023,flood,scheduled
IRR004135,FIELD0035,2025-11-17T08:48:07.725Z,369,18147,flood,manual
IRR004136,FIELD0095,2025-05-04T00:33:34.490Z,95,35129,sprinkler,scheduled
IRR004137,FIELD0153,2025-10-12T17:04:27.273Z,446,8537,flood,scheduled
IRR004138,FIELD0162,2025-04-07T12:54:29.260Z,406,45662,center_pivot,scheduled
IRR004139,FIELD0014,2025-04-02T08:24:00.608Z,40,18989,sprinkler,manual
IRR004140,FIELD0145,2025-10-30T11:48:16.915Z,229,17441,drip,scheduled
IRR004141,FIELD0111,2025-10-26T06:50:16.590Z,248,14935,center_pivot,manual
IRR004142,FIELD0005,2026-02-07T17:43:39.004Z,353,42910,drip,scheduled
IRR004143,FIELD0004,2026-02-14T13:27:06.759Z,273,4384,drip,scheduled
IRR004144,FIELD0148,2025-06-02T12:09:01.242Z,384,44471,center_pivot,manual
IRR004145,FIELD0014,2025-06-17T10:57:42.249Z,425,48041,sprinkler,manual
IRR004146,FIELD0130,2025-08-04T13:29:00.080Z,395,33624,drip,scheduled
IRR004147,FIELD0001,2025-09-19T19:04:14.935Z,212,21671,center_pivot,manual
IRR004148,FIELD0190,2025-11-13T19:18:50.093Z,81,15648,sprinkler,scheduled
IRR004149,FIELD0090,2025-10-07T12:31:24.825Z,374,27295,flood,manual
IRR004150,FIELD0001,2025-07-15T06:33:53.121Z,107,12585,center_pivot,manual
IRR004151,FIELD0056,2025-06-17T21:39:28.406Z,334,40463,sprinkler,manual
IRR004152,FIELD0141,2025-10-02T17:56:54.029Z,207,1398,flood,manual
IRR004153,FIELD0087,2025-05-15T18:43:50.640Z,31,20235,drip,scheduled
IRR004154,FIELD0187,2025-07-11T15:11:56.792Z,139,14667,center_pivot,manual
IRR004155,FIELD0174,2025-11-26T12:58:53.208Z,430,30612,drip,scheduled
IRR004156,FIELD0027,2025-08-24T03:06:41.457Z,226,10982,sprinkler,scheduled
IRR004157,FIELD0080,2025-07-21T08:00:00.130Z,128,6683,flood,scheduled
IRR004158,FIELD0162,2025-05-19T04:15:15.528Z,74,35776,flood,scheduled
IRR004159,FIELD0038,2026-01-23T11:04:09.955Z,134,16304,flood,scheduled
IRR004160,FIELD0064,2026-02-05T06:09:48.648Z,272,48060,sprinkler,manual
IRR004161,FIELD0025,2025-10-14T20:24:42.497Z,280,21332,drip,scheduled
IRR004162,FIELD0077,2026-01-30T03:01:55.969Z,316,19186,flood,scheduled
IRR004163,FIELD0159,2025-08-22T05:53:56.427Z,258,29111,center_pivot,scheduled
IRR004164,FIELD0125,2026-01-27T18:50:12.815Z,206,3140,flood,manual
IRR004165,FIELD0055,2025-05-15T04:33:27.073Z,197,1894,sprinkler,scheduled
IRR004166,FIELD0029,2025-06-11T04:54:21.127Z,376,26763,drip,manual
IRR004167,FIELD0064,2025-07-03T11:17:41.888Z,33,10405,flood,manual
IRR004168,FIELD0118,2025-04-06T23:47:08.973Z,204,35336,sprinkler,scheduled
IRR004169,FIELD0116,2025-12-28T02:39:38.505Z,122,8649,sprinkler,manual
IRR004170,FIELD0005,2025-04-29T00:35:14.615Z,272,22565,drip,manual
IRR004171,FIELD0195,2025-11-10T08:40:42.761Z,439,26464,drip,scheduled
IRR004172,FIELD0024,2025-08-30T06:44:22.646Z,251,6459,sprinkler,manual
IRR004173,FIELD0154,2025-08-14T19:01:11.145Z,385,48996,flood,scheduled
IRR004174,FIELD0133,2026-01-15T13:43:49.727Z,440,14178,center_pivot,scheduled
IRR004175,FIELD0184,2025-04-11T04:15:40.800Z,423,40750,drip,scheduled
IRR004176,FIELD0147,2025-09-15T13:55:22.746Z,205,34903,flood,scheduled
IRR004177,FIELD0133,2025-07-27T02:52:06.136Z,469,16319,drip,manual
IRR004178,FIELD0098,2025-11-03T00:40:16.112Z,155,28487,sprinkler,manual
IRR004179,FIELD0161,2025-10-30T00:43:02.493Z,180,40030,drip,manual
IRR004180,FIELD0032,2025-04-06T17:06:23.886Z,467,6131,sprinkler,manual
IRR004181,FIELD0192,2025-06-24T14:24:55.015Z,111,3458,center_pivot,scheduled
IRR004182,FIELD0172,2025-09-30T17:36:26.825Z,352,37053,flood,manual
IRR004183,FIELD0016,2025-08-17T16:29:01.161Z,460,11548,center_pivot,scheduled
IRR004184,FIELD0140,2025-08-25T09:28:16.524Z,397,11386,center_pivot,manual
IRR004185,FIELD0116,2026-01-19T19:24:02.530Z,382,19956,center_pivot,scheduled
IRR004186,FIELD0006,2025-12-27T21:29:55.196Z,349,31600,drip,scheduled
IRR004187,FIELD0086,2025-05-31T14:52:18.622Z,216,23908,drip,manual
IRR004188,FIELD0114,2025-11-20T12:07:54.346Z,393,17836,center_pivot,manual
IRR004189,FIELD0101,2025-07-24T22:58:21.400Z,347,29232,flood,manual
IRR004190,FIELD0030,2025-05-11T07:50:08.789Z,399,10403,sprinkler,scheduled
IRR004191,FIELD0035,2025-06-08T05:31:04.713Z,386,48283,center_pivot,manual
IRR004192,FIELD0140,2025-09-22T13:20:21.289Z,412,44987,flood,scheduled
IRR004193,FIELD0148,2025-05-08T18:53:20.438Z,447,37542,drip,scheduled
IRR004194,FIELD0193,2025-06-20T03:09:27.006Z,397,13252,flood,manual
IRR004195,FIELD0017,2025-11-09T01:47:43.704Z,458,4107,flood,manual
IRR004196,FIELD0053,2025-11-09T18:11:31.030Z,476,18108,center_pivot,manual
IRR004197,FIELD0008,2025-09-04T19:30:22.727Z,86,39354,sprinkler,manual
IRR004198,FIELD0102,2025-12-14T07:44:14.330Z,108,38615,drip,scheduled
IRR004199,FIELD0100,2025-12-02T16:36:52.164Z,455,9169,flood,manual
IRR004200,FIELD0037,2025-08-11T12:34:31.102Z,325,8847,drip,scheduled
IRR004201,FIELD0133,2026-01-10T21:02:48.428Z,320,17254,flood,manual
IRR004202,FIELD0099,2025-04-22T06:18:32.686Z,363,47348,drip,manual
IRR004203,FIELD0022,2025-05-14T11:28:06.444Z,244,6683,sprinkler,scheduled
IRR004204,FIELD0039,2025-07-12T02:03:54.176Z,132,33037,flood,manual
IRR004205,FIELD0168,2025-12-26T04:39:52.739Z,280,3153,sprinkler,manual
IRR004206,FIELD0037,2025-11-28T08:32:17.156Z,45,14028,flood,scheduled
IRR004207,FIELD0199,2025-04-02T01:20:07.688Z,404,11587,center_pivot,manual
IRR004208,FIELD0112,2025-05-07T12:06:56.150Z,184,6705,center_pivot,scheduled
IRR004209,FIELD0011,2025-08-08T19:06:44.771Z,39,2806,sprinkler,scheduled
IRR004210,FIELD0043,2025-07-23T10:37:35.247Z,473,1004,drip,manual
IRR004211,FIELD0001,2025-11-11T15:21:21.963Z,62,15860,sprinkler,manual
IRR004212,FIELD0017,2025-06-17T07:58:07.601Z,379,27481,flood,scheduled
IRR004213,FIELD0186,2025-10-30T18:12:56.322Z,98,22108,drip,scheduled
IRR004214,FIELD0101,2025-05-10T04:19:29.606Z,74,2128,center_pivot,scheduled
IRR004215,FIELD0080,2025-09-30T11:18:28.771Z,141,7153,drip,manual
IRR004216,FIELD0196,2026-02-06T12:59:09.244Z,213,18007,sprinkler,manual
IRR004217,FIELD0047,2025-09-01T13:07:55.940Z,373,25827,flood,scheduled
IRR004218,FIELD0014,2025-04-22T01:00:49.136Z,468,40642,drip,manual
IRR004219,FIELD0120,2025-12-08T10:20:11.475Z,55,20785,drip,manual
IRR004220,FIELD0115,2025-08-25T22:01:27.034Z,464,24522,center_pivot,scheduled
IRR004221,FIELD0136,2025-11-26T21:33:43.064Z,449,24599,drip,manual
IRR004222,FIELD0022,2025-04-26T23:22:17.265Z,228,47221,flood,scheduled
IRR004223,FIELD0138,2025-09-25T08:18:21.549Z,423,42476,flood,manual
IRR004224,FIELD0039,2025-07-11T20:57:50.743Z,319,38320,flood,scheduled
IRR004225,FIELD0127,2025-09-18T20:05:13.095Z,69,11382,flood,manual
IRR004226,FIELD0111,2025-06-21T12:30:16.030Z,234,30732,flood,scheduled
IRR004227,FIELD0052,2025-09-28T22:11:13.000Z,92,37699,center_pivot,scheduled
IRR004228,FIELD0030,2025-10-22T02:09:33.438Z,248,8949,drip,scheduled
IRR004229,FIELD0049,2025-04-03T10:33:55.971Z,283,41690,flood,scheduled
IRR004230,FIELD0015,2026-01-02T00:10:26.530Z,40,34602,drip,scheduled
IRR004231,FIELD0028,2025-07-20T07:38:29.286Z,379,1662,center_pivot,scheduled
IRR004232,FIELD0012,2025-10-04T20:50:10.265Z,434,14574,sprinkler,manual
IRR004233,FIELD0142,2025-09-24T13:03:55.272Z,43,41573,sprinkler,manual
IRR004234,FIELD0200,2025-10-02T20:17:30.113Z,468,15573,flood,manual
IRR004235,FIELD0090,2025-05-17T15:20:02.451Z,253,13927,center_pivot,manual
IRR004236,FIELD0049,2025-10-14T04:40:05.013Z,239,42229,sprinkler,manual
IRR004237,FIELD0103,2025-11-07T02:26:03.918Z,81,4284,drip,scheduled
IRR004238,FIELD0041,2025-08-12T06:16:36.927Z,479,40659,drip,manual
IRR004239,FIELD0004,2025-05-23T02:06:07.876Z,260,43384,sprinkler,scheduled
IRR004240,FIELD0084,2026-01-15T14:04:08.212Z,100,42130,sprinkler,manual
IRR004241,FIELD0182,2025-04-04T23:47:25.903Z,340,1528,sprinkler,manual
IRR004242,FIELD0058,2025-06-12T20:03:39.959Z,62,17521,center_pivot,manual
IRR004243,FIELD0027,2025-04-19T04:02:05.086Z,118,13676,drip,scheduled
IRR004244,FIELD0126,2025-11-20T08:57:08.470Z,395,34593,sprinkler,scheduled
IRR004245,FIELD0164,2025-10-16T22:00:10.222Z,302,32812,sprinkler,manual
IRR004246,FIELD0119,2025-04-05T01:24:37.500Z,172,48643,drip,manual
IRR004247,FIELD0074,2025-09-23T21:01:00.859Z,165,16000,flood,manual
IRR004248,FIELD0035,2025-04-02T03:57:58.359Z,478,48571,sprinkler,scheduled
IRR004249,FIELD0139,2025-05-25T01:18:59.679Z,370,14745,drip,manual
IRR004250,FIELD0023,2025-06-07T13:57:13.830Z,227,12943,sprinkler,scheduled
IRR004251,FIELD0048,2025-06-08T09:54:57.777Z,59,25927,flood,scheduled
IRR004252,FIELD0183,2026-01-02T15:38:18.780Z,240,6244,flood,manual
IRR004253,FIELD0130,2026-02-06T19:15:18.256Z,476,26194,flood,scheduled
IRR004254,FIELD0040,2026-01-01T16:36:34.095Z,423,32176,flood,scheduled
IRR004255,FIELD0164,2025-10-02T17:37:36.300Z,471,4786,sprinkler,scheduled
IRR004256,FIELD0071,2025-08-24T08:23:21.077Z,115,36363,center_pivot,scheduled
IRR004257,FIELD0114,2025-08-07T04:47:21.846Z,145,4501,flood,scheduled
IRR004258,FIELD0034,2025-05-21T22:09:37.974Z,55,29337,sprinkler,manual
IRR004259,FIELD0039,2025-11-21T05:23:47.206Z,135,21479,drip,scheduled
IRR004260,FIELD0084,2025-08-18T07:38:09.068Z,326,43264,sprinkler,scheduled
IRR004261,FIELD0111,2025-05-24T21:39:27.101Z,220,11452,flood,scheduled
IRR004262,FIELD0021,2025-05-29T03:29:14.794Z,399,2163,flood,scheduled
IRR004263,FIELD0002,2025-07-02T15:27:23.040Z,53,40128,center_pivot,manual
IRR004264,FIELD0069,2025-12-22T14:04:03.756Z,433,3318,drip,manual
IRR004265,FIELD0144,2025-09-06T05:29:44.219Z,183,17992,drip,scheduled
IRR004266,FIELD0049,2026-02-01T06:03:58.539Z,435,7919,flood,scheduled
IRR004267,FIELD0178,2025-12-23T09:36:56.720Z,226,31519,flood,scheduled
IRR004268,FIELD0001,2025-05-13T19:56:45.132Z,103,28506,center_pivot,scheduled
IRR004269,FIELD0138,2025-08-16T07:11:45.114Z,386,31241,drip,manual
IRR004270,FIELD0012,2025-06-02T15:10:08.721Z,409,34380,drip,scheduled
IRR004271,FIELD0063,2025-08-10T16:52:09.608Z,198,25069,center_pivot,manual
IRR004272,FIELD0067,2025-04-21T01:11:42.116Z,421,31483,sprinkler,manual
IRR004273,FIELD0069,2025-05-03T11:01:27.816Z,195,22934,sprinkler,scheduled
IRR004274,FIELD0169,2026-01-17T10:49:42.167Z,104,24497,sprinkler,manual
IRR004275,FIELD0178,2025-05-13T06:05:47.442Z,34,11992,drip,manual
IRR004276,FIELD0015,2025-11-28T22:09:45.912Z,250,24173,flood,manual
IRR004277,FIELD0059,2026-01-03T00:40:00.869Z,441,23758,drip,scheduled
IRR004278,FIELD0160,2025-12-21T18:48:41.522Z,139,28114,center_pivot,manual
IRR004279,FIELD0036,2025-06-04T04:16:17.471Z,217,33745,flood,manual
IRR004280,FIELD0179,2025-10-11T02:03:23.511Z,118,47060,drip,scheduled
IRR004281,FIELD0033,2025-07-22T20:35:02.181Z,333,17175,flood,manual
IRR004282,FIELD0176,2025-11-03T21:59:17.686Z,339,15690,sprinkler,manual
IRR004283,FIELD0167,2025-10-27T01:41:36.471Z,149,13728,drip,scheduled
IRR004284,FIELD0136,2025-12-31T03:48:44.842Z,297,17665,flood,manual
IRR004285,FIELD0174,2025-09-17T04:33:44.719Z,378,26652,center_pivot,manual
IRR004286,FIELD0191,2025-06-22T03:37:55.870Z,250,27590,sprinkler,manual
IRR004287,FIELD0120,2025-12-13T16:50:43.364Z,82,1693,drip,scheduled
IRR004288,FIELD0122,2025-11-05T21:17:48.993Z,439,25624,center_pivot,manual
IRR004289,FIELD0069,2025-12-01T14:24:37.548Z,339,10854,flood,scheduled
IRR004290,FIELD0138,2025-12-12T13:17:18.739Z,285,21185,center_pivot,manual
IRR004291,FIELD0049,2025-05-10T12:38:03.402Z,194,20189,drip,scheduled
IRR004292,FIELD0082,2025-05-01T04:49:01.992Z,403,25358,flood,manual
IRR004293,FIELD0055,2026-02-10T03:05:36.785Z,160,32438,sprinkler,manual
IRR004294,FIELD0191,2025-08-13T19:10:02.804Z,88,39453,sprinkler,manual
IRR004295,FIELD0011,2025-06-27T09:06:01.299Z,430,1493,drip,scheduled
IRR004296,FIELD0195,2025-05-20T21:51:17.836Z,359,6164,drip,scheduled
IRR004297,FIELD0134,2026-02-05T23:21:26.953Z,359,2299,drip,manual
IRR004298,FIELD0191,2025-06-09T23:24:27.255Z,206,32419,flood,scheduled
IRR004299,FIELD0064,2026-01-11T11:35:29.928Z,163,37852,center_pivot,scheduled
IRR004300,FIELD0030,2025-06-08T10:16:55.230Z,100,40745,sprinkler,scheduled
IRR004301,FIELD0001,2025-06-15T19:59:55.379Z,98,8936,center_pivot,scheduled
IRR004302,FIELD0056,2025-12-10T07:39:41.899Z,54,26524,flood,scheduled
IRR004303,FIELD0055,2025-12-26T14:54:51.938Z,155,1560,flood,scheduled
IRR004304,FIELD0060,2025-07-27T12:49:20.580Z,300,36232,drip,scheduled
IRR004305,FIELD0052,2025-10-25T07:03:16.127Z,215,8563,sprinkler,scheduled
IRR004306,FIELD0102,2025-11-23T23:17:23.946Z,63,37442,flood,manual
IRR004307,FIELD0079,2025-06-17T02:02:31.000Z,169,6630,drip,manual
IRR004308,FIELD0180,2025-09-14T03:54:35.526Z,277,27550,center_pivot,manual
IRR004309,FIELD0192,2025-07-30T19:03:53.298Z,434,11677,center_pivot,scheduled
IRR004310,FIELD0133,2025-09-23T20:00:26.619Z,198,33390,drip,scheduled
IRR004311,FIELD0019,2025-07-14T08:52:44.110Z,35,44872,center_pivot,scheduled
IRR004312,FIELD0105,2025-04-13T17:23:02.637Z,477,11515,sprinkler,scheduled
IRR004313,FIELD0042,2025-07-25T00:07:21.718Z,374,42670,sprinkler,scheduled
IRR004314,FIELD0057,2025-04-08T22:46:17.281Z,106,21817,flood,scheduled
IRR004315,FIELD0176,2026-01-03T14:06:55.228Z,448,43811,sprinkler,manual
IRR004316,FIELD0058,2026-02-02T11:01:04.089Z,459,40398,center_pivot,scheduled
IRR004317,FIELD0129,2025-11-23T11:30:30.066Z,302,39199,drip,manual
IRR004318,FIELD0144,2025-07-19T18:48:59.022Z,44,26516,drip,manual
IRR004319,FIELD0024,2025-12-14T11:19:05.058Z,339,21640,sprinkler,manual
IRR004320,FIELD0189,2025-11-23T11:06:28.319Z,425,32039,drip,scheduled
IRR004321,FIELD0168,2025-07-10T08:49:26.288Z,239,9836,drip,scheduled
IRR004322,FIELD0081,2025-10-15T08:47:09.549Z,268,26315,drip,manual
IRR004323,FIELD0166,2026-02-13T04:22:57.465Z,430,43311,sprinkler,scheduled
IRR004324,FIELD0035,2026-02-02T20:51:42.921Z,219,14373,drip,scheduled
IRR004325,FIELD0071,2025-07-05T09:37:33.959Z,400,45749,center_pivot,scheduled
IRR004326,FIELD0035,2026-01-10T03:54:32.658Z,458,44645,sprinkler,manual
IRR004327,FIELD0084,2025-07-07T07:28:11.519Z,426,32790,drip,scheduled
IRR004328,FIELD0078,2025-11-13T01:28:48.488Z,337,34688,flood,scheduled
IRR004329,FIELD0182,2025-05-08T05:55:51.139Z,246,7257,flood,scheduled
IRR004330,FIELD0047,2025-04-26T16:45:37.157Z,223,41359,drip,manual
IRR004331,FIELD0159,2025-12-27T12:15:57.844Z,201,8207,flood,manual
IRR004332,FIELD0071,2025-08-25T05:33:10.675Z,37,39263,flood,manual
IRR004333,FIELD0046,2025-10-02T14:34:22.947Z,363,1011,sprinkler,manual
IRR004334,FIELD0119,2025-10-21T06:07:52.871Z,177,37392,sprinkler,manual
