image_id,field_id,capture_date,ndvi,evi,lai,cloud_cover_percent,resolution_m
SAT0009038,FIELD0181,2025-09-22,0.446,-0.046,0.97,0,30
SAT0009039,FIELD0044,2026-01-17,0.515,0.029,5.71,43,10
SAT0009040,FIELD0139,2026-01-25,0.622,-0.067,4.15,76,10
SAT0009041,FIELD0017,2025-07-09,0.599,0.552,1.45,54,30
SAT0009042,FIELD0121,2025-06-25,0.752,0.171,5.42,49,20
SAT0009043,FIELD0138,2025-09-09,0.043,0.567,3.63,48,20
SAT0009044,FIELD0011,2025-05-16,0.153,0.099,3.99,31,10
SAT0009045,FIELD0031,2026-01-29,0.356,0.626,3.37,68,30
SAT0009046,FIELD0138,2025-10-05,0.085,0.036,0.62,3,30
SAT0009047,FIELD0153,2025-08-26,0.515,0.209,1.29,72,30
SAT0009048,FIELD0082,2025-04-26,0.406,0.045,0.46,63,30
SAT0009049,FIELD0155,2025-08-27,0.009,0.701,5.88,67,30
SAT0009050,FIELD0156,2025-08-09,0.361,0.717,5.16,40,20
SAT0009051,FIELD0199,2026-01-08,0.347,0.392,0.21,99,20
SAT0009052,FIELD0163,2025-07-25,0.81,0.766,4.94,12,30
SAT0009053,FIELD0083,2026-02-02,0.212,0.564,3.36,21,20
SAT0009054,FIELD0167,2025-07-18,0.065,0.58,3.08,79,10
SAT0009055,FIELD0113,2025-07-17,0.324,0.201,1.74,85,30
SAT0009056,FIELD0124,2025-06-11,0.621,-0.029,0.45,24,30
SAT0009057,FIELD0042,2025-08-16,0.491,0.524,4.02,90,10
SAT0009058,FIELD0165,2026-01-13,0.58,-0.085,3.16,18,30
SAT0009059,FIELD0156,2025-09-13,-0.038,0.268,5.44,88,30
SAT0009060,FIELD0058,2025-05-17,0.807,0.208,0.56,95,30
SAT0009061,FIELD0117,2025-10-22,0.643,0.275,4.5,42,30
SAT0009062,FIELD0199,2025-06-16,0.247,0.524,4.8,41,10
SAT0009063,FIELD0013,2025-11-02,0.029,0.352,3.6,30,20
SAT0009064,FIELD0052,2025-07-29,0.205,0.497,0.89,25,10
SAT0009065,FIELD0192,2025-06-10,0.129,0.602,5.69,10,30
SAT0009066,FIELD0105,2025-06-27,0.812,0.34,0.56,71,10
SAT0009067,FIELD0185,2025-10-19,0.741,0.543,1.72,23,20
SAT0009068,FIELD0146,2025-03-31,0.649,0.794,3.98,59,20
SAT0009069,FIELD0178,2025-06-08,0.207,0.449,1.95,47,30
SAT0009070,FIELD0162,2026-01-19,0.861,0.776,0.51,15,10
SAT0009071,FIELD0087,2025-04-23,0.079,0.655,3.08,87,30
SAT0009072,FIELD0055,2025-05-09,0.709,0.671,3.89,19,10
SAT0009073,FIELD0072,2026-01-26,0.388,0.741,1.59,5,30
SAT0009074,FIELD0189,2025-04-19,0.395,0.754,3.06,93,20
SAT0009075,FIELD0100,2025-05-14,0.482,0.795,0.23,49,30
SAT0009076,FIELD0122,2025-10-13,0.408,0.459,2.59,31,20
SAT0009077,FIELD0107,2025-06-25,0.015,0.507,2.69,73,10
SAT0009078,FIELD0113,2025-10-17,0.768,-0.062,5.66,95,10
SAT0009079,FIELD0042,2025-04-09,0.15,-0.033,2.4,72,20
SAT0009080,FIELD0168,2025-11-16,0.108,0.402,1.4,9,10
SAT0009081,FIELD0099,2025-03-25,0.499,0.109,1.35,42,10
SAT0009082,FIELD0152,2025-10-31,0.477,0.643,3.73,3,30
SAT0009083,FIELD0126,2025-12-19,0.874,0.075,4.15,13,20
SAT0009084,FIELD0172,2025-05-02,0.002,0.152,2.45,2,30
SAT0009085,FIELD0061,2025-07-02,0.435,0.173,0.61,26,30
SAT0009086,FIELD0087,2025-10-29,0.005,0.652,1.08,64,10
SAT0009087,FIELD0081,2025-03-18,0.342,0.122,1.14,0,20
SAT0009088,FIELD0015,2025-12-05,-0.021,0.558,4.06,5,30
SAT0009089,FIELD0112,2025-04-08,0.335,0.266,0.03,72,30
SAT0009090,FIELD0182,2026-01-12,0.427,0.121,0.18,35,10
SAT0009091,FIELD0134,2025-07-24,0.513,-0.039,5.48,39,30
SAT0009092,FIELD0127,2025-04-30,0.241,0.091,0.78,78,20
SAT0009093,FIELD0108,2025-04-02,0.854,-0.013,1.47,8,20
SAT0009094,FIELD0055,2025-04-11,0.675,0.665,5.3,64,20
SAT0009095,FIELD0079,2025-11-26,0.817,-0.042,4.54,62,20
SAT0009096,FIELD0062,2025-10-09,0.309,0.264,4.17,42,30
SAT0009097,FIELD0174,2026-01-15,-0.075,-0.083,3.75,45,30
SAT0009098,FIELD0046,2026-02-10,0.362,0.723,2.29,41,20
SAT0009099,FIELD0147,2025-04-01,0.559,0.596,0.09,80,10
SAT0009100,FIELD0141,2026-01-20,-0.028,-0.03,3.56,6,20
SAT0009101,FIELD0140,2025-10-23,0.899,0.362,4.23,25,20
SAT0009102,FIELD0084,2026-02-08,0.402,0.136,5.84,83,20
SAT0009103,FIELD0062,2025-12-22,0.588,0.545,4.7,34,10
SAT0009104,FIELD0192,2025-09-16,0.238,0.303,1.83,34,20
SAT0009105,FIELD0066,2026-02-13,0.382,0.28,1.16,78,20
SAT0009106,FIELD0129,2025-12-09,0.565,0.092,5.73,98,30
SAT0009107,FIELD0097,2025-12-22,0.245,0.259,2.02,58,10
SAT0009108,FIELD0026,2025-04-24,0.533,0.506,2.1,86,10
SAT0009109,FIELD0141,2025-07-04,0.707,0.258,4.8,68,30
SAT0009110,FIELD0197,2025-03-15,0.499,0.7,5.89,96,20
SAT0009111,FIELD0135,2025-07-03,0.103,0.054,5.99,99,30
SAT0009112,FIELD0024,2025-12-13,0.654,0.191,5.04,46,20
SAT0009113,FIELD0024,2025-04-19,0.56,0.382,0.28,11,30
SAT0009114,FIELD0037,2025-11-18,0.793,0.052,3.88,8,20
SAT0009115,FIELD0032,2025-12-26,-0.003,0.303,5.38,9,20
SAT0009116,FIELD0131,2025-12-08,0.488,0.618,0.5,29,20
SAT0009117,FIELD0152,2025-07-30,0.698,0.329,4.67,12,30
SAT0009118,FIELD0004,2025-07-20,0.557,0.333,1,68,10
SAT0009119,FIELD0172,2025-12-11,0.886,0.162,4.94,55,20
SAT0009120,FIELD0113,2025-05-06,0.39,-0.039,5.67,61,20
SAT0009121,FIELD0198,2025-08-20,0.418,0.564,1.42,12,30
SAT0009122,FIELD0159,2026-01-01,0.341,0.409,4.17,20,10
SAT0009123,FIELD0001,2025-10-14,0.881,0.696,2.2,33,10
SAT0009124,FIELD0128,2025-04-28,0.327,0.104,5.37,86,10
SAT0009125,FIELD0089,2025-05-19,0.441,0.668,3.92,74,30
SAT0009126,FIELD0056,2025-11-25,0.246,0.632,2.78,21,30
SAT0009127,FIELD0198,2025-11-17,0.151,0.6,1.8,88,10
SAT0009128,FIELD0024,2025-12-30,0.342,0.399,1.8,50,20
SAT0009129,FIELD0093,2025-03-29,0.124,0.256,1.28,73,10
SAT0009130,FIELD0020,2025-07-29,0.714,0.243,2.48,68,20
SAT0009131,FIELD0083,2025-10-17,0.528,0.496,0.01,92,30
SAT0009132,FIELD0145,2025-06-07,0.068,0.365,3.82,13,20
SAT0009133,FIELD0121,2025-09-24,0.564,0.658,3.85,75,20
SAT0009134,FIELD0146,2025-06-06,0.019,0.011,4.69,33,10
SAT0009135,FIELD0018,2025-04-03,0.699,0.336,0.16,78,10
SAT0009136,FIELD0193,2026-01-22,0.661,0.518,5.53,68,10
SAT0009137,FIELD0050,2025-10-03,0.404,0.579,2.98,64,20
SAT0009138,FIELD0068,2026-01-03,0.515,-0.018,5.49,75,20
SAT0009139,FIELD0053,2025-10-03,0.321,0.794,3.19,90,30
SAT0009140,FIELD0195,2025-10-05,0.354,0.26,4.36,83,20
SAT0009141,FIELD0013,2025-12-08,0.641,0.032,2.85,92,10
SAT0009142,FIELD0092,2025-10-01,0.272,0.012,1.23,15,20
SAT0009143,FIELD0189,2025-11-05,0.665,0.507,4.37,84,20
SAT0009144,FIELD0178,2025-09-28,0.419,-0.045,4.77,66,10
SAT0009145,FIELD0089,2025-12-28,-0.092,0.547,5.16,7,10
SAT0009146,FIELD0163,2025-04-05,0.877,0.561,0.83,20,20
SAT0009147,FIELD0122,2025-06-08,0.349,-0.095,2.58,33,30
SAT0009148,FIELD0006,2025-04-28,0.509,-0.028,2.75,34,30
SAT0009149,FIELD0119,2025-05-16,0.875,0.644,4.84,3,10
SAT0009150,FIELD0051,2025-04-29,-0.072,0.022,4.9,89,20
SAT0009151,FIELD0150,2025-04-05,0.119,0.347,3.52,83,30
SAT0009152,FIELD0003,2025-03-10,0.591,0.26,2.25,10,20
SAT0009153,FIELD0047,2025-04-26,0.635,0.124,2.43,43,20
SAT0009154,FIELD0170,2025-12-01,0.607,0.29,1.87,54,20
SAT0009155,FIELD0126,2025-07-22,0.212,0.419,0.64,83,10
SAT0009156,FIELD0074,2025-08-09,-0.028,0.415,0.39,42,10
SAT0009157,FIELD0143,2025-04-16,0.698,0.127,5.85,1,10
SAT0009158,FIELD0096,2025-10-03,0.672,-0.035,4.84,41,20
SAT0009159,FIELD0054,2025-08-06,0.656,0.549,2.98,62,20
SAT0009160,FIELD0156,2025-04-21,0.802,0.559,2.13,41,20
SAT0009161,FIELD0102,2025-06-05,0.48,0.552,0.9,28,10
SAT0009162,FIELD0075,2025-04-24,0.774,0.261,1.83,69,10
SAT0009163,FIELD0157,2025-06-23,0.614,0.499,1.37,90,30
SAT0009164,FIELD0147,2025-11-30,0.724,0.738,3.38,58,30
SAT0009165,FIELD0086,2025-04-15,0.288,0.524,5.95,13,30
SAT0009166,FIELD0156,2025-05-27,0.683,0.739,4.56,83,20
SAT0009167,FIELD0170,2025-10-31,0.004,0.023,4.81,78,10
SAT0009168,FIELD0122,2025-03-08,0.489,0.545,3.95,78,10
SAT0009169,FIELD0083,2025-05-22,-0.028,0.15,2.1,48,30
SAT0009170,FIELD0074,2025-09-09,0.428,0.072,0.14,22,30
SAT0009171,FIELD0093,2025-09-01,0.089,0.498,5.94,20,10
SAT0009172,FIELD0013,2025-08-02,0.585,0.687,0.35,18,30
SAT0009173,FIELD0030,2025-11-22,0.04,0.15,1.83,98,30
SAT0009174,FIELD0051,2025-09-16,0.364,0.534,0.45,23,10
SAT0009175,FIELD0028,2025-12-05,0.242,0.354,3.04,79,20
SAT0009176,FIELD0109,2026-02-10,0.659,0.51,3.44,97,10
SAT0009177,FIELD0163,2026-01-18,-0.089,0.095,2.97,67,30
SAT0009178,FIELD0160,2025-05-27,-0.059,0.673,3.48,28,20
SAT0009179,FIELD0190,2025-08-07,0.511,0.602,3.75,53,10
SAT0009180,FIELD0134,2025-11-08,0.196,0.606,5.4,86,10
SAT0009181,FIELD0025,2025-10-18,0.139,-0.025,5.33,13,30
SAT0009182,FIELD0075,2025-09-17,-0.064,0.214,4.26,64,20
SAT0009183,FIELD0040,2026-01-19,0.483,0.729,3.67,95,20
SAT0009184,FIELD0139,2025-11-02,0.592,0.217,1.2,100,30
SAT0009185,FIELD0044,2025-08-24,-0.055,0.25,5.58,66,10
SAT0009186,FIELD0058,2026-01-15,-0.035,0.15,5.89,87,10
SAT0009187,FIELD0189,2025-05-09,0.121,0.738,5.17,16,20
SAT0009188,FIELD0182,2025-09-14,0.747,0.044,3.76,59,30
SAT0009189,FIELD0172,2025-08-21,0.893,0.058,3.42,20,30
SAT0009190,FIELD0189,2025-05-05,0.337,0.63,1.38,10,20
SAT0009191,FIELD0153,2025-07-03,0.02,0.12,0.07,82,20
SAT0009192,FIELD0175,2025-08-28,0.308,0.557,0.17,70,20
SAT0009193,FIELD0102,2025-04-22,0.339,0.529,4.64,71,30
SAT0009194,FIELD0171,2025-09-14,0.268,0.445,0.4,82,20
SAT0009195,FIELD0021,2025-12-27,0.527,0.732,1.72,95,10
SAT0009196,FIELD0198,2025-08-06,-0.048,-0.098,3.13,73,30
SAT0009197,FIELD0192,2025-05-12,-0.025,0.464,5.16,80,30
SAT0009198,FIELD0033,2025-04-12,0.358,0.349,3.2,0,30
SAT0009199,FIELD0155,2025-10-28,0.07,0.208,5.44,83,20
SAT0009200,FIELD0128,2025-12-12,0.207,0.008,4.12,55,30
SAT0009201,FIELD0198,2025-10-23,-0.1,0.514,3.11,78,30
SAT0009202,FIELD0029,2025-07-20,0.745,0.512,4.69,13,20
SAT0009203,FIELD0127,2025-11-27,0.294,0.501,4.07,94,20
SAT0009204,FIELD0120,2025-08-10,0.61,0.274,2.18,49,10
SAT0009205,FIELD0021,2025-05-24,-0.041,0.62,5.05,55,10
SAT0009206,FIELD0058,2026-01-28,0.398,0.495,3.39,3,10
SAT0009207,FIELD0197,2025-04-29,0.561,0.096,4.96,91,10
SAT0009208,FIELD0158,2025-05-04,0.767,0.499,0.61,43,30
SAT0009209,FIELD0175,2025-08-21,0.652,0.661,4.75,11,30
SAT0009210,FIELD0109,2026-02-03,0.187,0.774,0.86,53,20
SAT0009211,FIELD0037,2025-03-21,0.294,0.122,2.65,19,20
SAT0009212,FIELD0135,2025-12-10,0.434,0.225,1.17,10,10
SAT0009213,FIELD0053,2025-08-26,0,0.323,5.79,28,10
SAT0009214,FIELD0031,2025-09-15,0.387,0.025,4.15,55,30
SAT0009215,FIELD0178,2025-07-24,-0.09,0.506,1.18,46,10
SAT0009216,FIELD0100,2025-05-31,0.368,0.323,0.86,80,30
SAT0009217,FIELD0156,2025-12-26,0.583,0.486,3.29,40,10
SAT0009218,FIELD0098,2025-06-23,0.741,0.03,5.33,54,30
SAT0009219,FIELD0063,2026-01-07,0.664,0.796,1.1,66,20
SAT0009220,FIELD0077,2026-01-30,0.377,0.141,1.08,76,20
SAT0009221,FIELD0119,2025-09-23,-0.057,0.316,0.95,45,20
SAT0009222,FIELD0192,2025-07-29,0.793,0.365,0.85,54,20
SAT0009223,FIELD0144,2025-07-16,0.048,0.42,0.19,55,10
SAT0009224,FIELD0118,2025-08-02,0.059,0.475,3.95,57,30
SAT0009225,FIELD0098,2025-07-28,0.593,0.733,5.5,86,30
SAT0009226,FIELD0125,2025-06-10,0.364,0.751,1.58,14,10
SAT0009227,FIELD0174,2025-07-23,0.349,-0.094,3.94,50,10
SAT0009228,FIELD0094,2026-01-01,0.239,0.4,2.66,22,10
SAT0009229,FIELD0066,2025-06-10,-0.028,0.462,2.14,66,20
SAT0009230,FIELD0022,2025-03-25,0.649,0.426,5.06,69,10
SAT0009231,FIELD0080,2025-03-04,0.247,0.125,1.58,34,20
SAT0009232,FIELD0039,2026-02-02,0.671,0.016,4.02,49,20
SAT0009233,FIELD0150,2025-04-28,0.075,0.129,4.77,24,30
SAT0009234,FIELD0031,2025-11-18,0.231,0.236,3.62,92,20
SAT0009235,FIELD0132,2025-05-02,0.519,0.02,4.34,34,10
SAT0009236,FIELD0160,2025-03-06,0.787,0.028,1.44,99,30
SAT0009237,FIELD0023,2025-06-02,0.403,0.15,0.21,56,20
SAT0009238,FIELD0181,2025-09-29,0.327,0.061,1.63,1,20
SAT0009239,FIELD0150,2025-12-28,0.062,0.476,2.68,32,20
SAT0009240,FIELD0066,2025-05-18,0.822,0.423,0.3,21,20
SAT0009241,FIELD0200,2025-10-29,-0.031,0.492,3.19,30,20
SAT0009242,FIELD0152,2025-04-24,0.324,0.422,1.3,31,10
SAT0009243,FIELD0052,2025-10-29,0.645,0.019,3.3,68,10
SAT0009244,FIELD0098,2025-11-01,0.107,0.316,0.93,34,30
SAT0009245,FIELD0017,2025-10-16,0.068,0.442,2.69,72,30
SAT0009246,FIELD0186,2025-08-04,-0.007,0.028,4.76,24,20
SAT0009247,FIELD0107,2025-06-19,0.464,0.799,3.36,1,20
SAT0009248,FIELD0009,2025-03-03,0.286,0.23,0.52,53,30
SAT0009249,FIELD0190,2026-01-07,0.607,-0.055,3.93,41,10
SAT0009250,FIELD0157,2025-06-02,0.68,0.071,1.34,74,20
SAT0009251,FIELD0088,2025-10-25,0.356,-0.017,2.58,5,20
SAT0009252,FIELD0120,2025-06-12,-0.092,0.299,0.98,40,20
SAT0009253,FIELD0200,2025-05-07,0.804,0.241,0.46,47,20
SAT0009254,FIELD0038,2025-05-27,0.535,0.624,1.47,95,20
SAT0009255,FIELD0080,2026-01-05,0.155,0.107,2.31,68,30
SAT0009256,FIELD0096,2025-05-22,0.799,0.549,2.1,51,10
SAT0009257,FIELD0129,2025-06-24,0.77,0.655,0.67,97,10
SAT0009258,FIELD0148,2026-01-23,0.702,0.25,4.71,35,10
SAT0009259,FIELD0047,2025-05-22,0.384,0.264,5.42,69,20
SAT0009260,FIELD0112,2025-08-17,-0.025,0.219,2.99,45,10
SAT0009261,FIELD0160,2025-09-02,0.153,0.185,0.84,11,10
SAT0009262,FIELD0159,2025-06-29,0.778,0.465,0.27,55,30
SAT0009263,FIELD0089,2025-07-23,0.09,0.568,0.05,7,20
SAT0009264,FIELD0076,2025-09-25,0.088,0.002,0.29,84,30
SAT0009265,FIELD0113,2025-07-08,0.747,0.3,1.84,92,30
SAT0009266,FIELD0107,2025-03-12,-0.032,0.198,3.73,49,20
SAT0009267,FIELD0137,2026-02-05,0.154,-0.048,0.34,26,20
SAT0009268,FIELD0075,2025-04-14,0.313,0.507,2.91,2,20
SAT0009269,FIELD0021,2025-05-02,0.694,0.585,4.73,94,30
SAT0009270,FIELD0042,2026-01-04,0.499,0.266,3.52,8,20
SAT0009271,FIELD0100,2025-10-02,0.423,0.766,4.01,77,10
SAT0009272,FIELD0116,2025-08-01,-0.029,-0.008,0.83,17,30
SAT0009273,FIELD0004,2025-12-03,0.577,0.094,1.46,99,30
SAT0009274,FIELD0007,2025-12-25,0.225,0.726,1.08,27,30
SAT0009275,FIELD0020,2025-11-08,0.687,0.668,4.96,80,20
SAT0009276,FIELD0143,2025-04-23,0.422,0.575,2.5,44,10
SAT0009277,FIELD0060,2025-09-13,0.006,0.316,5.31,30,30
SAT0009278,FIELD0110,2025-03-08,0.482,-0.039,3.14,52,20
SAT0009279,FIELD0122,2025-05-11,0.708,0.282,5.92,34,10
SAT0009280,FIELD0141,2025-05-27,0.506,0.758,4.27,13,10
SAT0009281,FIELD0064,2025-07-31,0.562,0.154,0.51,30,30
SAT0009282,FIELD0085,2025-08-23,0.526,0.414,5.01,29,10
SAT0009283,FIELD0077,2025-09-13,0.783,-0.037,5.11,87,10
SAT0009284,FIELD0137,2025-04-12,0.529,0.606,5.54,98,20
SAT0009285,FIELD0045,2025-09-04,0.831,0.064,5.22,58,30
SAT0009286,FIELD0065,2025-08-24,0.403,0.404,3.65,63,30
SAT0009287,FIELD0112,2025-05-15,0.853,0.281,3.38,0,20
SAT0009288,FIELD0090,2025-05-16,0.314,0.34,5.63,52,20
SAT0009289,FIELD0077,2025-11-21,-0.093,0.075,5.56,6,10
SAT0009290,FIELD0091,2025-11-27,0.362,0.605,2.97,65,30
SAT0009291,FIELD0082,2025-09-28,0.124,0.407,3.18,13,20
SAT0009292,FIELD0061,2025-09-03,0.127,0.379,1.08,39,30
SAT0009293,FIELD0073,2025-05-06,0.433,0.199,4.22,41,20
SAT0009294,FIELD0079,2025-03-22,0.17,0.308,1.24,100,30
SAT0009295,FIELD0045,2025-12-31,0.546,0.076,2.32,70,30
SAT0009296,FIELD0125,2025-12-10,0.295,0.709,1.28,97,20
SAT0009297,FIELD0050,2025-09-16,0.385,0.671,5.7,34,30
SAT0009298,FIELD0176,2025-08-18,0.207,0.262,0.38,2,20
SAT0009299,FIELD0086,2025-05-12,0.007,0.101,2.78,30,30
SAT0009300,FIELD0002,2025-11-22,0.834,0.054,4.76,93,10
SAT0009301,FIELD0057,2025-03-30,-0.085,0.375,5.99,73,30
SAT0009302,FIELD0041,2025-09-02,0.162,-0.016,0.08,97,30
SAT0009303,FIELD0142,2025-10-22,0.093,0.146,0.11,94,20
SAT0009304,FIELD0038,2026-01-20,0.155,0.757,2.74,44,30
SAT0009305,FIELD0185,2025-11-28,0.032,0.549,5.34,75,30
SAT0009306,FIELD0152,2026-01-13,0.197,0.693,5.08,39,10
SAT0009307,FIELD0150,2025-10-21,0.696,0.641,4.43,69,20
SAT0009308,FIELD0063,2025-09-29,0.777,0.02,0.92,42,10
SAT0009309,FIELD0050,2026-01-29,0.691,0.746,3.79,56,10
SAT0009310,FIELD0198,2025-03-10,-0.056,0.301,0.83,81,10
SAT0009311,FIELD0136,2025-03-16,0.678,0.078,4.9,65,20
SAT0009312,FIELD0143,2025-10-25,-0.1,-0.071,0.29,42,10
SAT0009313,FIELD0014,2025-06-12,-0.045,0.562,1.7,87,10
SAT0009314,FIELD0159,2025-05-11,0.486,0.075,2.9,9,30
SAT0009315,FIELD0193,2025-11-03,0.801,0.191,4.77,65,20
SAT0009316,FIELD0158,2026-01-18,0.306,0.565,0,23,20
SAT0009317,FIELD0050,2026-01-15,0.187,0.715,4.97,6,20
SAT0009318,FIELD0156,2025-12-26,0.154,0.556,1.7,5,10
SAT0009319,FIELD0015,2025-04-20,0.369,0.733,0.85,94,10
SAT0009320,FIELD0095,2025-06-12,0.111,0.241,5.96,25,10
SAT0009321,FIELD0023,2025-03-15,0.392,0.431,1.22,49,10
SAT0009322,FIELD0038,2025-08-13,0.325,0.531,1.07,88,30
SAT0009323,FIELD0124,2025-08-28,0.495,0.008,4.27,94,30
SAT0009324,FIELD0170,2025-12-27,0.703,0.663,2.1,49,10
SAT0009325,FIELD0060,2025-11-19,0.121,0.755,2.63,50,10
SAT0009326,FIELD0081,2026-01-28,0.099,0.746,1.47,58,10
SAT0009327,FIELD0060,2025-07-02,0.306,0.069,5.79,84,10
SAT0009328,FIELD0168,2025-07-13,0.833,0.394,0.65,32,20
SAT0009329,FIELD0150,2025-03-07,-0.082,0.336,2.8,28,10
SAT0009330,FIELD0027,2025-12-16,0.84,0.328,0.99,93,30
SAT0009331,FIELD0136,2025-09-19,0.064,0.52,4.38,73,10
SAT0009332,FIELD0023,2025-09-21,0.821,-0.052,4.71,80,20
SAT0009333,FIELD0049,2026-02-13,0.893,0.115,5.18,94,20
SAT0009334,FIELD0033,2025-10-10,0.44,0.643,0.7,79,20
SAT0009335,FIELD0023,2025-11-25,0.752,0.611,5.26,33,10
SAT0009336,FIELD0022,2025-12-02,0.301,0.798,4.46,98,10
SAT0009337,FIELD0197,2025-08-27,0.521,0.065,5.28,93,10
SAT0009338,FIELD0090,2025-11-15,0.62,0.257,1.52,0,30
SAT0009339,FIELD0018,2025-10-27,0.149,0.505,0.12,32,20
SAT0009340,FIELD0123,2025-07-20,0.764,0.034,3.56,90,30
SAT0009341,FIELD0145,2025-05-31,0.389,-0.014,4.48,64,20
SAT0009342,FIELD0005,2026-02-11,0.325,0.735,0.97,75,10
SAT0009343,FIELD0042,2025-03-22,0.435,0.755,1.97,62,20
SAT0009344,FIELD0134,2025-09-02,0.119,0.184,2.18,89,30
SAT0009345,FIELD0196,2025-08-20,0.543,0.115,1.87,69,20
SAT0009346,FIELD0045,2025-04-17,0.236,0.305,3.1,100,30
SAT0009347,FIELD0059,2025-09-17,0.17,0.717,1.19,88,10
SAT0009348,FIELD0082,2025-04-26,0.074,0.519,1.57,30,10
SAT0009349,FIELD0072,2025-05-20,0.843,0.356,4.11,16,30
SAT0009350,FIELD0047,2025-03-16,0.732,0.148,3.45,12,20
SAT0009351,FIELD0170,2025-07-03,-0.016,0.767,5.42,34,20
SAT0009352,FIELD0016,2025-11-12,0.235,-0.052,4.86,23,20
SAT0009353,FIELD0022,2025-12-26,-0.06,0.022,4.46,7,20
SAT0009354,FIELD0045,2025-05-02,0.393,0.117,1.72,93,10
SAT0009355,FIELD0161,2025-04-29,0.031,0.093,2.65,67,20
SAT0009356,FIELD0196,2025-04-12,0.526,0.083,2.26,71,30
SAT0009357,FIELD0156,2025-10-25,0.672,0.167,2.01,88,30
SAT0009358,FIELD0163,2025-05-15,0.875,0.596,3.22,1,10
SAT0009359,FIELD0134,2025-11-29,-0.027,0.29,1.36,20,30
SAT0009360,FIELD0031,2025-10-18,0.793,0.509,2.93,61,20
SAT0009361,FIELD0066,2025-06-10,0.289,0.408,5.89,80,20
SAT0009362,FIELD0007,2025-10-06,0.124,0.636,2.61,86,30
SAT0009363,FIELD0107,2026-02-09,0.091,-0.05,0.65,3,20
SAT0009364,FIELD0094,2025-09-03,0.085,0.158,2.05,13,30
SAT0009365,FIELD0117,2025-12-20,0.434,0.668,3.51,92,10
SAT0009366,FIELD0112,2025-06-25,0.501,0.251,0.57,88,10
SAT0009367,FIELD0097,2025-10-26,0.195,0.401,4.39,90,30
SAT0009368,FIELD0052,2025-03-24,-0.043,0.586,2.65,90,30
SAT0009369,FIELD0019,2026-01-30,0.499,0.276,2.6,50,30
SAT0009370,FIELD0117,2025-12-14,0.283,0.722,2.09,40,30
SAT0009371,FIELD0199,2025-07-17,0.621,0.302,2.99,82,20
SAT0009372,FIELD0085,2025-09-12,0.874,0.567,0.8,1,10
SAT0009373,FIELD0034,2025-08-26,0.194,0.083,4.66,27,10
SAT0009374,FIELD0183,2025-12-12,0.854,-0.076,5.04,23,30
SAT0009375,FIELD0084,2026-01-31,0.54,0.636,2.51,81,10
SAT0009376,FIELD0177,2025-06-14,0.101,0.314,3.72,3,20
SAT0009377,FIELD0176,2025-05-05,0.746,0.295,2.43,86,20
SAT0009378,FIELD0075,2025-07-27,0.434,0.075,2.23,62,30
SAT0009379,FIELD0085,2025-06-10,0.11,0.247,3.04,7,10
SAT0009380,FIELD0111,2025-11-25,0.741,0.129,4.51,82,10
SAT0009381,FIELD0094,2025-04-15,0.209,-0.064,5.37,30,10
SAT0009382,FIELD0056,2025-04-25,-0.016,0.467,1.67,3,20
SAT0009383,FIELD0075,2025-06-27,0.354,0.545,1.43,49,20
SAT0009384,FIELD0148,2025-06-16,0.854,0.549,1.79,36,10
SAT0009385,FIELD0134,2025-06-23,0.46,0.636,2.86,42,10
SAT0009386,FIELD0091,2025-12-24,0.49,0.454,4.21,22,20
SAT0009387,FIELD0022,2025-09-23,0.415,0.659,4.22,70,20
SAT0009388,FIELD0192,2025-03-15,0.074,0.134,5.88,83,10
SAT0009389,FIELD0034,2025-05-07,0.452,-0.025,4.08,85,10
SAT0009390,FIELD0161,2025-12-24,0.254,-0.018,2.94,75,30
SAT0009391,FIELD0140,2025-07-01,0.783,-0.051,5.11,34,10
SAT0009392,FIELD0165,2025-07-04,0.58,0.619,2.22,10,20
SAT0009393,FIELD0013,2025-03-09,-0.004,0.414,0.36,66,20
SAT0009394,FIELD0075,2025-03-06,0.585,0.301,5.73,47,20
SAT0009395,FIELD0147,2025-12-28,0.286,0.683,0.62,100,20
SAT0009396,FIELD0052,2025-07-21,0.824,0.427,0.05,30,20
SAT0009397,FIELD0097,2025-04-04,0.252,0.042,3.37,32,20
SAT0009398,FIELD0180,2025-08-17,0.107,0.1,3.85,4,20
SAT0009399,FIELD0131,2026-02-13,0.064,0.687,2.93,91,20
SAT0009400,FIELD0117,2025-11-11,0.419,0.731,1.72,63,10
SAT0009401,FIELD0043,2025-08-22,0.826,0.482,4.34,32,20
SAT0009402,FIELD0095,2025-09-14,0.686,0.318,4.28,2,20
SAT0009403,FIELD0102,2025-08-07,0.757,0.048,4.08,7,20
SAT0009404,FIELD0059,2025-12-06,0.562,-0.038,0.4,28,20
SAT0009405,FIELD0118,2025-04-24,0.807,-0.058,0.86,64,10
SAT0009406,FIELD0086,2025-05-03,0.319,0.368,2.2,15,10
SAT0009407,FIELD0094,2025-11-05,0.8,0.791,1.63,47,30
SAT0009408,FIELD0056,2026-02-05,0.545,0.513,1.74,25,20
SAT0009409,FIELD0148,2025-11-14,0.834,0.165,5.46,93,30
SAT0009410,FIELD0196,2026-01-30,0.76,0.668,4.01,77,20
SAT0009411,FIELD0089,2025-10-30,0.078,0.558,5.95,96,30
SAT0009412,FIELD0118,2025-08-17,0.336,0.129,3.3,63,30
