record_id,field_id,date,temp_max_c,temp_min_c,precipitation_mm,humidity_percent,wind_speed_kmh,solar_radiation_wm2
WH0008546,FIELD0121,2025-10-12,12.3,-1.2,27.1,92,24.5,315
WH0008547,FIELD0062,2025-01-01,22.6,13.7,34.7,56,25.6,279
WH0008548,FIELD0084,2025-01-03,27.8,16.3,4.2,80,1.7,81
WH0008549,FIELD0122,2025-03-28,18.8,-2.5,3.5,33,32.7,170
WH0008550,FIELD0089,2025-10-20,39,32.1,38.5,91,28.4,497
WH0008551,FIELD0010,2026-01-19,34.5,6,1.7,47,16.5,610
WH0008552,FIELD0188,2026-02-09,29.8,22.1,4.2,44,24.8,636
WH0008553,FIELD0143,2025-11-27,17.2,1.9,23.3,40,21.6,748
WH0008554,FIELD0050,2025-03-20,33.7,20.9,5.5,74,14.1,106
WH0008555,FIELD0175,2025-09-10,12.6,0.6,27.6,88,13,730
WH0008556,FIELD0146,2025-04-23,16.4,6.6,5.4,61,20,763
WH0008557,FIELD0080,2025-04-05,20.6,1.8,5.2,60,36.9,162
WH0008558,FIELD0050,2026-01-08,36.2,-1.7,31.1,63,3.1,666
WH0008559,FIELD0175,2025-04-25,37.2,27.2,46.7,71,30.4,284
WH0008560,FIELD0131,2025-01-15,20.1,-4.4,21.8,52,20.8,276
WH0008561,FIELD0008,2025-06-23,19.8,-1.6,28.7,60,17.3,631
WH0008562,FIELD0112,2025-12-29,13.1,-2.3,30.4,54,23.8,349
WH0008563,FIELD0034,2025-03-28,14.8,1,42.6,81,37.9,580
WH0008564,FIELD0063,2025-10-11,23.4,-1.7,49.2,82,24.3,544
WH0008565,FIELD0197,2025-11-14,38.8,4.1,34.7,47,33.8,448
WH0008566,FIELD0175,2025-06-14,32.7,21.5,48.4,91,23.1,162
WH0008567,FIELD0010,2025-03-10,10,1.1,26.5,59,1.8,552
WH0008568,FIELD0126,2025-07-16,37.1,-0.7,45.3,32,39.4,401
WH0008569,FIELD0101,2025-06-12,35.7,28.4,2.7,82,12.3,386
WH0008570,FIELD0033,2026-01-16,13.6,1.9,23.4,89,12.7,470
WH0008571,FIELD0115,2025-07-20,28.5,22,35.5,61,17.7,562
WH0008572,FIELD0052,2025-09-22,17.3,11.2,7.2,49,36.9,346
WH0008573,FIELD0145,2025-02-12,21.4,2.6,11.2,38,30,221
WH0008574,FIELD0191,2025-10-20,17.1,-3.8,28.7,54,7,629
WH0008575,FIELD0185,2025-04-25,35.9,4.1,19.6,72,24.1,274
WH0008576,FIELD0048,2025-09-09,31.1,-0.1,45.2,64,35.9,449
WH0008577,FIELD0171,2025-11-23,25.6,11,3.6,53,16,594
WH0008578,FIELD0012,2025-12-02,25.4,17.6,42,31,16.2,113
WH0008579,FIELD0175,2025-05-24,38.8,20.6,23.6,48,20.8,186
WH0008580,FIELD0068,2025-03-10,33.1,2.9,35.2,76,36.1,266
WH0008581,FIELD0071,2025-10-01,30.6,18.4,23.1,85,34.9,374
WH0008582,FIELD0064,2026-01-12,24.5,16.1,34.9,43,23.1,436
WH0008583,FIELD0073,2025-12-28,10.7,-0.3,2.1,94,9.7,266
WH0008584,FIELD0138,2025-04-28,22,-3,20.2,82,35,279
WH0008585,FIELD0090,2025-06-20,25.8,16.3,20,57,18,172
WH0008586,FIELD0036,2025-01-27,18,8.7,26.9,53,19.3,202
WH0008587,FIELD0024,2025-04-07,20.9,-4.8,17.1,60,21.4,369
WH0008588,FIELD0123,2025-08-04,13.3,2.1,44.8,68,37.3,151
WH0008589,FIELD0104,2025-05-24,17.5,11.6,23.1,42,24.9,727
WH0008590,FIELD0197,2025-06-15,10.1,1.5,1.5,55,8.1,52
WH0008591,FIELD0116,2026-01-07,14.6,6.3,42.9,68,0.4,659
WH0008592,FIELD0066,2025-02-06,33.7,14.6,2.6,52,22.9,660
WH0008593,FIELD0156,2025-03-01,22.5,6.4,34.4,68,18.6,283
WH0008594,FIELD0117,2026-01-28,12.3,-2.1,35.9,69,21.7,756
WH0008595,FIELD0023,2025-04-03,37.6,14,1.3,91,25.9,762
WH0008596,FIELD0005,2025-03-29,16.2,8,39.8,41,29.4,168
WH0008597,FIELD0075,2026-01-25,32.6,5,15.4,80,35.2,297
WH0008598,FIELD0071,2025-12-25,26.9,7.5,36.4,89,25.1,733
WH0008599,FIELD0008,2025-01-03,18.3,4.5,24.7,54,33.7,51
WH0008600,FIELD0087,2025-04-12,32,-4.1,12.6,72,1.4,159
WH0008601,FIELD0076,2025-01-06,27.5,-3,37.2,49,28.1,575
WH0008602,FIELD0076,2025-05-05,25.6,15.6,33.9,56,12.8,146
WH0008603,FIELD0066,2025-12-11,28.6,4.7,12.5,50,0.3,796
WH0008604,FIELD0191,2025-01-05,36.4,7,6.5,41,20.5,151
WH0008605,FIELD0008,2025-04-28,14.8,1.5,26.7,60,12,613
WH0008606,FIELD0124,2026-01-16,15.5,3,21.8,31,34.7,510
WH0008607,FIELD0006,2025-04-09,36.6,20.1,2.5,93,2.1,785
WH0008608,FIELD0099,2025-12-21,29.8,15.6,11.4,63,23.8,623
WH0008609,FIELD0158,2025-04-25,30.7,8.2,46.7,80,31,260
WH0008610,FIELD0159,2025-04-27,32.8,3.1,6.7,53,21.6,407
WH0008611,FIELD0093,2025-08-16,10.4,-4.7,21.9,63,15.4,102
WH0008612,FIELD0167,2026-01-23,22.4,14.1,8.6,93,29.4,498
WH0008613,FIELD0041,2025-01-22,16.6,9.3,1.5,85,27.9,531
WH0008614,FIELD0050,2025-02-02,27.8,6,11.7,76,32.4,558
WH0008615,FIELD0143,2025-10-22,37.7,-1.7,8,45,6.8,630
WH0008616,FIELD0198,2025-12-30,20.4,1.3,5.2,49,33.1,629
WH0008617,FIELD0139,2026-01-09,17.3,-3.9,44.1,74,0.2,517
WH0008618,FIELD0160,2025-07-12,19.6,0.5,49.3,76,28.9,580
WH0008619,FIELD0119,2025-11-03,17.8,-2,24.6,81,11.1,599
WH0008620,FIELD0028,2025-05-17,35.7,23.7,30.2,71,7.7,548
WH0008621,FIELD0046,2025-02-23,38,18.6,1.6,82,30.1,307
WH0008622,FIELD0045,2025-05-30,20.6,7.6,5.3,47,16.9,241
WH0008623,FIELD0180,2025-08-20,33.1,-2.4,25.2,40,21,431
WH0008624,FIELD0093,2025-06-29,29,7.8,40.8,35,27.8,467
WH0008625,FIELD0012,2025-05-13,13.1,2.7,19.1,45,13.9,418
WH0008626,FIELD0117,2025-09-07,23.1,11.6,17,85,24.7,604
WH0008627,FIELD0116,2026-01-16,10.4,-3.6,28.1,67,11.7,478
WH0008628,FIELD0154,2025-02-07,33.5,1,30.3,49,16.5,72
WH0008629,FIELD0103,2025-07-29,12,-0.9,44,72,22.8,424
WH0008630,FIELD0006,2025-05-26,29.8,18.6,7.3,79,21.7,593
WH0008631,FIELD0018,2025-11-03,40,24.8,15.7,61,18.1,495
WH0008632,FIELD0038,2025-11-09,18.3,0.1,29.1,47,31.5,157
WH0008633,FIELD0054,2025-12-11,34.2,1.2,5.4,34,16.7,335
WH0008634,FIELD0099,2025-12-26,37.4,29.3,38.5,71,31.8,660
WH0008635,FIELD0160,2025-06-08,24.4,17,20.4,46,15.2,524
WH0008636,FIELD0018,2025-05-01,34.3,-4.8,8.9,79,17.4,51
WH0008637,FIELD0098,2025-08-08,38.6,16.9,26,35,21.9,480
WH0008638,FIELD0192,2025-02-17,29.3,4.2,1.9,84,31.6,58
WH0008639,FIELD0173,2025-09-23,39.3,9.4,33.5,46,0.6,708
WH0008640,FIELD0154,2025-01-25,10.5,-4.5,40.5,44,33.4,586
WH0008641,FIELD0149,2025-09-22,34.7,27.2,40.9,45,6.1,701
WH0008642,FIELD0102,2025-03-30,15.8,-2.4,47.3,77,34,625
WH0008643,FIELD0132,2025-11-29,21.9,13.7,46.2,53,1,296
WH0008644,FIELD0107,2025-05-03,10.5,4.5,43,39,6.8,782
WH0008645,FIELD0060,2025-10-28,35.8,26.2,10.8,79,5.3,316
WH0008646,FIELD0120,2025-12-30,38.6,22.7,48,88,32.4,800
WH0008647,FIELD0042,2026-02-03,16.5,-0.4,1.6,57,4.5,381
WH0008648,FIELD0077,2025-08-10,35.7,4.9,47.9,91,22.1,182
WH0008649,FIELD0133,2025-12-24,21.5,7.5,28.1,92,4.2,338
WH0008650,FIELD0104,2025-02-18,32.3,7.2,15.1,83,33.7,93
WH0008651,FIELD0077,2025-07-13,20.5,13.4,36.1,53,13,202
WH0008652,FIELD0015,2025-09-16,35.8,9.4,3.4,72,3.1,644
WH0008653,FIELD0196,2025-10-24,10.9,-3.6,17.5,32,37.7,455
WH0008654,FIELD0066,2025-07-18,15,2,4.5,71,28.4,279
WH0008655,FIELD0071,2025-06-29,25.8,-3,44.1,52,25.8,268
WH0008656,FIELD0141,2025-03-01,37.4,-4.6,24.8,69,39.4,316
WH0008657,FIELD0121,2025-09-29,35.4,28.2,3.6,33,0.9,198
WH0008658,FIELD0037,2025-10-19,36.8,23.9,19.2,88,24.8,473
WH0008659,FIELD0109,2025-10-14,13.7,-0.8,9.2,60,26.9,516
WH0008660,FIELD0171,2025-11-23,12,-1.5,47.9,51,35.5,767
WH0008661,FIELD0012,2025-07-07,30.4,18.5,47.8,51,18.8,503
WH0008662,FIELD0160,2025-05-17,28.8,16.5,35,89,8.5,474
WH0008663,FIELD0054,2025-04-25,20.2,6.4,35.7,57,14.6,645
WH0008664,FIELD0117,2025-05-04,13.6,-4.8,20.3,58,8.4,83
WH0008665,FIELD0095,2025-08-31,27.1,16.9,26.7,33,12.4,318
WH0008666,FIELD0184,2026-02-12,28.2,-0.7,16.2,36,31.6,54
WH0008667,FIELD0177,2025-12-04,39.2,6.5,34.9,60,39.2,688
WH0008668,FIELD0061,2025-09-13,17,1.8,44.9,59,17.9,736
WH0008669,FIELD0120,2025-06-04,12.5,1.3,30,32,14.4,291
WH0008670,FIELD0200,2025-02-04,24.2,10.7,9.1,31,26.4,342
WH0008671,FIELD0094,2025-03-22,21.2,16,24.5,85,28.8,675
WH0008672,FIELD0098,2025-05-19,12.2,3.5,34.7,56,25.9,394
WH0008673,FIELD0059,2025-11-26,26,-2,24.9,80,25.7,112
WH0008674,FIELD0182,2025-07-12,24.6,3.5,38.2,79,0.7,198
WH0008675,FIELD0019,2025-10-13,28.1,-2,44.5,55,21.5,779
WH0008676,FIELD0088,2025-07-09,25.5,11.8,17.4,51,16.5,121
WH0008677,FIELD0044,2025-12-24,35.6,16.9,14.3,85,3.1,524
WH0008678,FIELD0082,2025-04-09,13.8,-1.9,39.7,34,12.9,204
WH0008679,FIELD0195,2025-04-02,32,-4,27.6,76,6.3,390
WH0008680,FIELD0036,2025-12-04,14.1,5.4,0.6,49,30,672
WH0008681,FIELD0127,2025-09-20,34.8,9,4.4,87,37.7,454
WH0008682,FIELD0117,2025-09-01,31.7,-0.8,2.2,53,4.9,529
WH0008683,FIELD0069,2025-03-14,25.9,0.7,25.9,85,11.8,471
WH0008684,FIELD0063,2025-02-22,24.1,7.8,5.3,92,19.8,235
WH0008685,FIELD0084,2025-06-04,27.3,21.1,24.9,65,10.5,547
WH0008686,FIELD0040,2025-09-02,24.8,-1.3,15.6,80,19.4,165
WH0008687,FIELD0099,2025-06-09,38.1,13.7,20.4,86,25.9,736
WH0008688,FIELD0167,2025-11-25,29,3.5,25.7,62,16.3,698
WH0008689,FIELD0121,2026-01-12,32,18.2,17.4,58,34,294
WH0008690,FIELD0064,2025-11-02,12.7,-0.9,17.5,94,32.6,581
WH0008691,FIELD0116,2025-09-01,27.7,0.7,48.4,85,18.8,366
WH0008692,FIELD0010,2026-02-02,30,18,18.5,83,36.9,453
WH0008693,FIELD0096,2025-10-26,38,9.3,33.1,82,25.7,677
WH0008694,FIELD0045,2025-08-17,30.9,2.9,24.5,65,13.3,794
WH0008695,FIELD0084,2025-03-03,38.5,24.9,32.8,81,14.1,70
WH0008696,FIELD0018,2025-08-17,16.4,10.6,44.9,43,19.3,304
WH0008697,FIELD0003,2025-01-08,38.2,28.2,48.1,66,9.6,296
WH0008698,FIELD0176,2025-07-14,18.3,0.2,44.3,70,13.5,165
WH0008699,FIELD0192,2025-12-31,26.4,18.5,21.9,38,25,536
WH0008700,FIELD0108,2025-08-10,32.1,19.3,8.5,46,36.7,137
WH0008701,FIELD0105,2025-11-05,37.7,-0.3,38.5,93,34.5,418
WH0008702,FIELD0014,2025-12-22,17.7,3.9,4.6,79,8.9,680
WH0008703,FIELD0051,2025-01-15,34.9,29.1,34.7,48,18.2,588
WH0008704,FIELD0180,2025-08-17,15,-2.6,41.7,67,4.7,172
WH0008705,FIELD0199,2025-01-09,12.9,4.2,45.6,66,22.9,760
WH0008706,FIELD0110,2025-02-27,35.9,9.1,36.2,65,29.2,667
WH0008707,FIELD0017,2025-09-02,24.8,0.1,19.1,30,4,563
WH0008708,FIELD0078,2026-01-15,36.8,10.2,39.4,83,0,208
WH0008709,FIELD0168,2025-10-19,18.1,-3.6,7.7,68,29.1,67
WH0008710,FIELD0132,2025-07-11,23.3,13.9,22.5,92,39.2,364
WH0008711,FIELD0175,2025-06-05,13.3,-2.6,21.4,60,18.9,191
WH0008712,FIELD0017,2025-09-05,26.8,-2.1,22.3,58,24.1,721
WH0008713,FIELD0151,2025-11-28,23.2,13.8,37.3,66,3.8,156
WH0008714,FIELD0018,2025-09-18,14.7,-0.5,41.6,36,34.3,769
WH0008715,FIELD0009,2025-09-12,39.6,13.7,35.8,82,17.8,756
WH0008716,FIELD0133,2025-06-13,21.4,13.3,16.2,64,26.8,537
WH0008717,FIELD0074,2025-11-06,23,6.1,21.3,86,20,111
WH0008718,FIELD0187,2025-07-10,34.7,7.9,33.8,95,9.3,691
WH0008719,FIELD0163,2025-01-24,27.9,2.4,12.9,52,32.8,778
WH0008720,FIELD0080,2025-01-28,22.4,2.1,28.4,79,22.8,398
WH0008721,FIELD0137,2026-01-07,39.8,-3.2,21.6,67,22.9,339
WH0008722,FIELD0018,2025-10-05,24.7,6.5,15.9,33,13,309
WH0008723,FIELD0011,2025-07-07,22.5,10.3,17.9,36,18.8,196
WH0008724,FIELD0188,2025-01-30,18.8,3.9,32.3,65,22.1,748
WH0008725,FIELD0043,2025-11-10,18.9,7.2,11.1,39,25.6,537
WH0008726,FIELD0133,2025-10-11,18.3,9.8,12.7,70,29.6,243
WH0008727,FIELD0151,2025-07-23,22.3,0,14.3,89,23.4,376
WH0008728,FIELD0018,2025-04-09,26.1,19.4,13,43,37.1,477
WH0008729,FIELD0029,2025-03-11,29.4,-2.6,23.4,63,18.6,671
WH0008730,FIELD0168,2025-08-17,16.7,-1.2,39.6,57,0.8,209
WH0008731,FIELD0056,2025-06-16,12.1,-2.5,14.1,77,15.1,524
WH0008732,FIELD0135,2025-09-18,37.6,17.7,12,50,10.3,509
WH0008733,FIELD0085,2025-05-20,17.4,4.3,25.9,80,35.4,767
WH0008734,FIELD0129,2025-02-26,31.4,23.3,37.7,59,21.8,51
WH0008735,FIELD0096,2025-05-20,34.8,25.8,3.9,59,39,229
WH0008736,FIELD0190,2026-01-02,20.3,10.1,44.6,34,10.3,704
WH0008737,FIELD0139,2025-06-06,23.2,9.9,18.3,89,16.3,598
WH0008738,FIELD0140,2025-11-02,28.6,-3.4,38.6,76,12.1,172
WH0008739,FIELD0171,2025-05-25,26.2,0.8,22.9,85,14.4,556
WH0008740,FIELD0128,2025-01-08,37.8,2.9,37.9,30,2.7,278
WH0008741,FIELD0163,2025-05-17,32.5,24.8,25.1,88,32.1,426
WH0008742,FIELD0042,2025-06-07,35.8,-0.2,33.8,68,6.4,438
WH0008743,FIELD0197,2025-12-31,16.3,9.7,10.5,39,1.1,526
WH0008744,FIELD0038,2025-10-17,33.1,23.8,24,93,21,524
WH0008745,FIELD0017,2025-02-22,37.6,25,13.1,33,35.6,736
WH0008746,FIELD0123,2025-07-25,34,25.6,9.8,82,20,511
WH0008747,FIELD0152,2025-03-16,26.5,9.8,4.2,76,13,405
WH0008748,FIELD0081,2025-06-06,25.5,17.7,49.9,32,15.2,759
WH0008749,FIELD0021,2025-12-09,22.6,5,38.6,92,18.1,107
WH0008750,FIELD0019,2026-01-25,35.6,18.6,50,44,20.3,348
WH0008751,FIELD0138,2026-02-05,24.4,0,38.4,40,35,797
WH0008752,FIELD0052,2025-08-18,32.6,22.3,43.4,74,5.1,371
WH0008753,FIELD0061,2025-11-16,11.3,2.2,22.4,36,7.6,339
WH0008754,FIELD0028,2025-08-01,30,0.2,31.1,89,36.9,700
WH0008755,FIELD0100,2025-10-25,23.7,13,42.2,47,7.2,671
WH0008756,FIELD0195,2025-05-21,15.2,-1.2,11.7,56,15.5,53
WH0008757,FIELD0118,2025-04-09,28.8,18.3,13.3,35,34.4,305
WH0008758,FIELD0039,2026-02-10,35.3,-3.7,36.5,92,12.7,536
WH0008759,FIELD0080,2025-09-06,32.7,7.5,14.5,76,37.9,129
WH0008760,FIELD0105,2025-12-05,27.8,18.7,8.7,43,2.5,378
WH0008761,FIELD0057,2025-11-13,29.6,3.9,17,84,31.5,412
WH0008762,FIELD0179,2025-06-29,15.3,4.3,23.8,72,11.7,521
WH0008763,FIELD0059,2026-01-18,35.1,27.6,30.2,77,1.6,530
WH0008764,FIELD0109,2025-01-22,19,-0.8,7.1,69,1.5,274
WH0008765,FIELD0053,2026-01-01,22.6,4.6,41.1,37,17.6,342
WH0008766,FIELD0149,2025-10-09,18.2,8.1,1.1,46,11.4,409
WH0008767,FIELD0177,2025-09-17,19,10.3,25.5,71,6.1,765
WH0008768,FIELD0076,2025-08-22,33.2,4.2,22,56,21.8,783
WH0008769,FIELD0163,2025-06-23,28.2,22.2,42.9,40,16.7,762
WH0008770,FIELD0075,2025-02-15,30.7,25.4,0,76,19.7,213
WH0008771,FIELD0168,2025-11-28,35,26,2.1,48,18.8,556
WH0008772,FIELD0182,2025-05-25,17.4,-2.2,46.5,44,20.5,123
WH0008773,FIELD0071,2026-01-30,27.2,11.1,1,92,19.6,502
WH0008774,FIELD0063,2025-07-03,28.2,12.7,48.9,49,12.8,460
WH0008775,FIELD0072,2025-08-30,10.9,0.6,44.7,49,26.3,178
WH0008776,FIELD0015,2025-04-14,37,19,19.8,33,38.1,257
WH0008777,FIELD0147,2025-10-13,15.8,-3.2,29.5,34,36.6,291
WH0008778,FIELD0106,2025-09-29,25.9,17.9,43.8,59,24.6,585
WH0008779,FIELD0124,2025-02-14,37.9,25,14,87,20.5,452
WH0008780,FIELD0179,2025-12-07,32.5,2.8,26.4,85,17.9,231
WH0008781,FIELD0112,2025-12-05,14.9,-3.2,19,40,11.4,76
WH0008782,FIELD0021,2025-08-22,29.7,-3.2,18.3,51,15.9,298
WH0008783,FIELD0168,2025-12-22,22.7,-3.1,14.9,35,33.1,280
WH0008784,FIELD0031,2025-09-17,11.5,5.3,39.1,36,27.6,280
WH0008785,FIELD0039,2025-09-19,16.3,-1.3,19,31,24.2,371
WH0008786,FIELD0145,2025-04-20,20,-0.7,31.8,41,9.7,195
WH0008787,FIELD0182,2025-01-11,18.7,-4.7,15.9,61,6.4,552
WH0008788,FIELD0161,2025-11-05,38.5,28.7,9.3,86,15.7,663
WH0008789,FIELD0037,2025-10-23,29,17.2,14.8,73,19.4,593
WH0008790,FIELD0066,2025-09-29,29.2,19.8,47.7,89,22.9,292
WH0008791,FIELD0054,2025-02-25,35.2,-4.1,43.8,47,12.8,750
WH0008792,FIELD0017,2025-12-07,32.5,27.3,40,65,20.5,785
WH0008793,FIELD0128,2025-01-23,16.7,4.7,30.8,67,5,555
WH0008794,FIELD0147,2025-10-10,18.4,-2.2,13.2,48,4.8,527
WH0008795,FIELD0018,2026-01-17,26.7,14.8,17,41,0.9,740
WH0008796,FIELD0042,2025-12-08,25,-1.1,38.2,91,37.8,416
WH0008797,FIELD0031,2025-10-06,16.3,5.6,5.7,86,18.7,725
WH0008798,FIELD0164,2025-04-21,14.7,2.3,18.2,81,5.7,547
WH0008799,FIELD0027,2025-08-09,19.1,8.8,29.4,90,28.7,207
WH0008800,FIELD0078,2025-11-11,22.6,10.9,42.4,81,1,235
WH0008801,FIELD0062,2026-01-06,38.5,29.3,12.3,73,36,545
WH0008802,FIELD0020,2025-05-07,32.5,12.6,35.5,51,3.6,393
WH0008803,FIELD0068,2025-08-09,19.2,-4.2,31,34,39,316
WH0008804,FIELD0079,2025-03-29,15.1,1.8,1.8,93,21.8,325
WH0008805,FIELD0193,2025-11-04,34.9,20.6,36.9,92,31.6,115
WH0008806,FIELD0044,2025-01-30,26.1,1.8,2.1,79,36.3,623
WH0008807,FIELD0097,2025-08-14,28.2,-4.1,43.9,39,13.9,506
WH0008808,FIELD0047,2025-01-04,29.7,22.2,13,55,28.5,175
WH0008809,FIELD0042,2025-12-21,32.3,7.3,7.5,57,7.9,285
WH0008810,FIELD0145,2025-12-23,11.5,-4.5,38.4,79,26.7,174
WH0008811,FIELD0037,2026-01-18,11.3,2.7,25,66,29.5,548
WH0008812,FIELD0011,2025-05-05,27.1,21.6,21.7,92,3.5,192
WH0008813,FIELD0172,2026-02-02,29,9,28.8,39,1.5,155
WH0008814,FIELD0153,2026-01-16,12.7,-2.5,36.7,55,17.1,139
WH0008815,FIELD0008,2026-01-27,30.4,7.9,5.7,40,4.1,434
WH0008816,FIELD0189,2025-11-12,12.4,4.3,29.2,95,29.7,412
WH0008817,FIELD0192,2025-06-10,22.5,2.1,12.8,30,11.9,151
WH0008818,FIELD0188,2025-03-15,34.3,17.9,29.2,38,39.5,559
WH0008819,FIELD0100,2025-06-26,15.9,0.5,42.9,54,36.6,735
WH0008820,FIELD0136,2025-04-09,18,6.7,18.7,37,18,478
WH0008821,FIELD0102,2025-11-11,14.9,-1.3,25.5,72,37.9,404
WH0008822,FIELD0039,2025-10-27,21.7,1.9,3,37,12.3,581
WH0008823,FIELD0181,2025-06-23,31.2,22.1,38,46,27.1,535
WH0008824,FIELD0127,2025-06-01,17.2,-3.9,44.2,62,34.1,606
WH0008825,FIELD0010,2025-06-01,18.6,-1,16,81,4.8,622
WH0008826,FIELD0122,2026-02-08,30.4,16.2,33.1,34,27.8,549
WH0008827,FIELD0139,2026-01-12,29.9,12.2,20.2,39,15.2,724
WH0008828,FIELD0181,2025-09-14,13.9,5.7,3.9,82,38.3,323
WH0008829,FIELD0182,2025-10-07,19.7,3.8,0.6,63,34.9,174
WH0008830,FIELD0191,2025-05-23,40,22.6,15.4,68,3.6,432
WH0008831,FIELD0157,2025-09-29,24.7,11.4,38.3,83,36.7,219
WH0008832,FIELD0134,2025-12-13,26.5,18.7,47.3,73,22.7,680
WH0008833,FIELD0098,2025-07-23,11.2,5.9,32.3,36,7,468
WH0008834,FIELD0114,2025-03-31,28.6,3,37.9,93,28.9,255
WH0008835,FIELD0161,2026-01-07,38.5,23.6,14.5,50,6.8,376
WH0008836,FIELD0026,2025-07-23,15.1,6.4,21.3,46,23.8,769
WH0008837,FIELD0040,2025-05-29,36.9,26.8,20.4,58,11.5,685
WH0008838,FIELD0167,2025-04-06,14,8,7.9,74,12.8,95
WH0008839,FIELD0062,2025-06-18,34.1,26.4,36.8,73,0.7,319
WH0008840,FIELD0165,2025-03-01,11.7,-3.1,10,64,10.3,546
WH0008841,FIELD0076,2025-09-23,12.4,0.1,12.4,91,30.2,715
WH0008842,FIELD0124,2025-04-27,39.7,8.2,43.2,64,6,480
WH0008843,FIELD0132,2025-04-02,25.5,2.5,28.3,64,29.5,69
WH0008844,FIELD0053,2026-01-28,38,14.6,32.6,67,10.2,640
WH0008845,FIELD0061,2026-01-29,39.2,29.6,34.3,35,26.7,537
WH0008846,FIELD0084,2025-03-06,33.9,-4.9,19.6,90,10.5,606
WH0008847,FIELD0185,2025-04-25,23.3,16.3,50,72,35.2,448
WH0008848,FIELD0071,2025-10-03,33.2,5.7,7.8,66,34.6,507
WH0008849,FIELD0003,2025-07-01,10,-1.6,12,85,8.1,277
WH0008850,FIELD0007,2025-10-05,23.8,0.2,39,73,34.7,652
WH0008851,FIELD0006,2026-01-24,30.5,17.9,14.9,45,2.4,452
WH0008852,FIELD0139,2025-11-26,33.1,20.7,10.8,63,29.9,88
WH0008853,FIELD0135,2025-02-16,19.8,-4,31.8,60,4.4,572
WH0008854,FIELD0177,2025-12-22,37.1,16.6,12.4,72,5.5,736
WH0008855,FIELD0135,2025-01-21,22.6,2.3,17.2,50,36.1,357
WH0008856,FIELD0091,2026-01-31,34.9,-2.8,1.1,34,18.8,394
WH0008857,FIELD0049,2025-01-15,18.5,7,48.8,30,8.6,321
WH0008858,FIELD0119,2025-02-16,28.8,23.7,15.2,62,16.7,728
WH0008859,FIELD0061,2025-12-05,33.2,25.3,16.6,51,25,198
WH0008860,FIELD0051,2025-05-17,26.1,4.2,37.6,50,22.9,208
WH0008861,FIELD0138,2025-02-26,16.3,-1.1,40.1,63,33.7,632
WH0008862,FIELD0116,2026-01-12,16.1,6.6,34.5,84,33,363
WH0008863,FIELD0194,2025-03-15,37.6,-1.5,39.9,37,1.7,424
WH0008864,FIELD0152,2025-08-14,37.9,27.9,14.4,90,15.6,475
WH0008865,FIELD0086,2025-06-29,22.6,8.1,49.6,89,11.9,273
WH0008866,FIELD0021,2025-12-17,16.6,-4.8,24.4,64,8.6,576
WH0008867,FIELD0149,2025-07-14,33.6,9.2,2.4,84,36.6,552
WH0008868,FIELD0192,2025-01-05,26.8,20.7,15.7,38,9.8,512
WH0008869,FIELD0183,2025-10-02,30.2,0.2,22.1,31,34.7,321
WH0008870,FIELD0066,2025-06-04,11.5,-3.5,20.4,78,1.9,475
WH0008871,FIELD0107,2025-03-28,32.8,3.4,16.9,90,22.8,359
WH0008872,FIELD0062,2025-11-02,34.1,-4.6,36.3,89,0.7,661
WH0008873,FIELD0108,2025-04-23,11.3,2.7,32.9,51,1.7,80
WH0008874,FIELD0097,2025-12-27,39.6,13.8,47.4,69,16.4,761
WH0008875,FIELD0147,2025-11-13,13.9,0.4,40.6,88,2.4,774
WH0008876,FIELD0191,2025-03-26,21,15.9,38,83,13.4,468
WH0008877,FIELD0152,2026-02-12,35.2,18.5,37.3,80,0.1,107
WH0008878,FIELD0009,2025-12-22,37.8,7.4,45.3,53,25.5,756
WH0008879,FIELD0027,2026-02-04,15.7,-1.7,34.5,56,5.2,643
WH0008880,FIELD0012,2025-03-11,30,6.7,37.7,73,20.1,725
WH0008881,FIELD0104,2025-06-30,12.7,6.6,16.6,74,35.2,382
WH0008882,FIELD0051,2025-11-11,11.8,-1.1,1.6,71,34.7,586
WH0008883,FIELD0058,2026-01-18,38,-4.7,37.4,53,16.5,637
WH0008884,FIELD0154,2025-05-04,27,9,49.3,33,22.6,800
WH0008885,FIELD0029,2025-03-01,25.6,-3.5,40.5,79,7.8,228
WH0008886,FIELD0052,2025-10-09,25.9,19.4,13.1,52,4.4,119
WH0008887,FIELD0131,2026-02-03,17.9,9.7,17.2,71,2.3,277
WH0008888,FIELD0174,2026-01-09,24.9,2.2,37.5,95,10.6,752
WH0008889,FIELD0033,2025-12-09,30,18.6,40.8,59,15,108
WH0008890,FIELD0153,2025-06-06,20.6,6.8,35,54,37.9,614
WH0008891,FIELD0128,2025-10-27,15.1,4.9,12.4,47,31.5,292
WH0008892,FIELD0150,2026-01-24,21.3,-3.3,36.9,77,31.9,692
WH0008893,FIELD0189,2025-07-11,11.8,3.5,44.9,72,14.9,53
WH0008894,FIELD0044,2025-10-25,20.9,12.3,28.6,63,6.8,711
WH0008895,FIELD0101,2025-08-26,18.3,11.7,24.3,78,16.4,740
WH0008896,FIELD0002,2025-02-09,24.6,10.9,40.2,86,15,543
WH0008897,FIELD0079,2025-08-10,23.4,14.8,47,73,27.6,604
WH0008898,FIELD0142,2025-05-16,18.4,7,1.2,83,26.6,140
